PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20631840","The relation of ongoing brain activity, evoked neural responses, and cognition","Sadaghiani S, Hesselmann G, Friston KJ, Kleinschmidt A.","Front Syst Neurosci. 2010 Jun 23;4:20. doi: 10.3389/fnsys.2010.00020. eCollection 2010.","Sadaghiani S","Front Syst Neurosci","2010","2010/07/16","PMC2903187","","10.3389/fnsys.2010.00020"
"18820290","A dual role for prediction error in associative learning","den Ouden HE, Friston KJ, Daw ND, McIntosh AR, Stephan KE.","Cereb Cortex. 2009 May;19(5):1175-85. doi: 10.1093/cercor/bhn161. Epub 2008 Sep 26.","den Ouden HE","Cereb Cortex","2009","2008/09/30","PMC2665159","","10.1093/cercor/bhn161"
"16718653","Analysis of intersubject variability in activation: an application to the incidental episodic retrieval during recognition test","Sugiura M, Friston KJ, Willmes K, Shah NJ, Zilles K, Fink GR.","Hum Brain Mapp. 2007 Jan;28(1):49-58. doi: 10.1002/hbm.20256.","Sugiura M","Hum Brain Mapp","2007","2006/05/24","PMC6871327","","10.1002/hbm.20256"
"15014134","The functional neuroanatomy of temporal discrimination","Pastor MA, Day BL, Macaluso E, Friston KJ, Frackowiak RS.","J Neurosci. 2004 Mar 10;24(10):2585-91. doi: 10.1523/JNEUROSCI.4210-03.2004.","Pastor MA","J Neurosci","2004","2004/03/12","PMC6729480","","10.1523/JNEUROSCI.4210-03.2004"
"10426416","Supra-regional brain systems and the neuropathology of schizophrenia","Wright IC, Sharma T, Ellison ZR, McGuire PK, Friston KJ, Brammer MJ, Murray RM, Bullmore ET.","Cereb Cortex. 1999 Jun;9(4):366-78. doi: 10.1093/cercor/9.4.366.","Wright IC","Cereb Cortex","1999","1999/07/30","","","10.1093/cercor/9.4.366"
"10395332","Correlation between structural and functional changes in brain in an idiopathic headache syndrome","May A, Ashburner J, Büchel C, McGonigle DJ, Friston KJ, Frackowiak RS, Goadsby PJ.","Nat Med. 1999 Jul;5(7):836-8. doi: 10.1038/10561.","May A","Nat Med","1999","1999/07/08","","","10.1038/10561"
"10329749","Statistical parametric mapping with 18F-dopa PET shows bilaterally reduced striatal and nigral dopaminergic function in early Parkinson's disease","Ito K, Morrish PK, Rakshi JS, Uema T, Ashburner J, Bailey DL, Friston KJ, Brooks DJ.","J Neurol Neurosurg Psychiatry. 1999 Jun;66(6):754-8. doi: 10.1136/jnnp.66.6.754.","Ito K","J Neurol Neurosurg Psychiatry","1999","1999/05/18","PMC1736402","","10.1136/jnnp.66.6.754"
"2002358","A direct demonstration of functional specialization in human visual cortex","Zeki S, Watson JD, Lueck CJ, Friston KJ, Kennard C, Frackowiak RS.","J Neurosci. 1991 Mar;11(3):641-9. doi: 10.1523/JNEUROSCI.11-03-00641.1991.","Zeki S","J Neurosci","1991","1991/03/01","PMC6575357","","10.1523/JNEUROSCI.11-03-00641.1991"
"35352057","Music in the brain","Vuust P, Heggli OA, Friston KJ, Kringelbach ML.","Nat Rev Neurosci. 2022 May;23(5):287-305. doi: 10.1038/s41583-022-00578-5. Epub 2022 Mar 29.","Vuust P","Nat Rev Neurosci","2022","2022/03/30","","","10.1038/s41583-022-00578-5"
"35182268","Estimating anisotropy directly via neural timeseries","Fagerholm ED, Foulkes WMC, Gallero-Salas Y, Helmchen F, Moran RJ, Friston KJ, Leech R.","J Comput Neurosci. 2022 May;50(2):241-249. doi: 10.1007/s10827-021-00810-8. Epub 2022 Feb 19.","Fagerholm ED","J Comput Neurosci","2022","2022/02/19","PMC9035010","","10.1007/s10827-021-00810-8"
"33136138","Difficulties with Speech-in-Noise Perception Related to Fundamental Grouping Processes in Auditory Cortex","Holmes E, Zeidman P, Friston KJ, Griffiths TD.","Cereb Cortex. 2021 Feb 5;31(3):1582-1596. doi: 10.1093/cercor/bhaa311.","Holmes E","Cereb Cortex","2021","2020/11/02","PMC7869094","","10.1093/cercor/bhaa311"
"29931740","A brain network model for depression: From symptom understanding to disease intervention","Li BJ, Friston K, Mody M, Wang HN, Lu HB, Hu DW.","CNS Neurosci Ther. 2018 Nov;24(11):1004-1019. doi: 10.1111/cns.12998. Epub 2018 Jun 21.","Li BJ","CNS Neurosci Ther","2018","2018/06/23","PMC6490158","","10.1111/cns.12998"
"28981514","A unifying Bayesian account of contextual effects in value-based choice","Rigoli F, Mathys C, Friston KJ, Dolan RJ.","PLoS Comput Biol. 2017 Oct 5;13(10):e1005769. doi: 10.1371/journal.pcbi.1005769. eCollection 2017 Oct.","Rigoli F","PLoS Comput Biol","2017","2017/10/06","PMC5645156","","10.1371/journal.pcbi.1005769"
"24848380","Impaired frontal-basal ganglia connectivity in adolescents with internet addiction","Li B, Friston KJ, Liu J, Liu Y, Zhang G, Cao F, Su L, Yao S, Lu H, Hu D.","Sci Rep. 2014 May 22;4:5027. doi: 10.1038/srep05027.","Li B","Sci Rep","2014","2014/05/23","PMC4030253","","10.1038/srep05027"
"24174677","Top-down control of visual responses to fear by the amygdala","Furl N, Henson RN, Friston KJ, Calder AJ.","J Neurosci. 2013 Oct 30;33(44):17435-43. doi: 10.1523/JNEUROSCI.2992-13.2013.","Furl N","J Neurosci","2013","2013/11/01","PMC6618361","","10.1523/JNEUROSCI.2992-13.2013"
"21179484","Observing the observer (II): deciding when to decide","Daunizeau J, den Ouden HE, Pessiglione M, Kiebel SJ, Friston KJ, Stephan KE.","PLoS One. 2010 Dec 14;5(12):e15555. doi: 10.1371/journal.pone.0015555.","Daunizeau J","PLoS One","2010","2010/12/24","PMC3001882","","10.1371/journal.pone.0015555"
"20573886","Nonlinear coupling in the human motor system","Chen CC, Kilner JM, Friston KJ, Kiebel SJ, Jolly RK, Ward NS.","J Neurosci. 2010 Jun 23;30(25):8393-9. doi: 10.1523/JNEUROSCI.1194-09.2010.","Chen CC","J Neurosci","2010","2010/06/25","PMC2923068","UKMS31194","10.1523/JNEUROSCI.1194-09.2010"
"20203180","Striatal prediction error modulates cortical coupling","den Ouden HE, Daunizeau J, Roiser J, Friston KJ, Stephan KE.","J Neurosci. 2010 Mar 3;30(9):3210-9. doi: 10.1523/JNEUROSCI.4458-09.2010.","den Ouden HE","J Neurosci","2010","2010/03/06","PMC3044875","UKMS28921","10.1523/JNEUROSCI.4458-09.2010"
"19155345","Dysconnection in schizophrenia: from abnormal synaptic plasticity to failures of self-monitoring","Stephan KE, Friston KJ, Frith CD.","Schizophr Bull. 2009 May;35(3):509-27. doi: 10.1093/schbul/sbn176. Epub 2009 Jan 20.","Stephan KE","Schizophr Bull","2009","2009/01/22","PMC2669579","","10.1093/schbul/sbn176"
"15705611","A PET study exploring the laterality of brainstem activation in migraine using glyceryl trinitrate","Afridi SK, Matharu MS, Lee L, Kaube H, Friston KJ, Frackowiak RS, Goadsby PJ.","Brain. 2005 Apr;128(Pt 4):932-9. doi: 10.1093/brain/awh416. Epub 2005 Feb 10.","Afridi SK","Brain","2005","2005/02/12","","","10.1093/brain/awh416"
"1613546","Functional anatomy of human procedural learning determined with regional cerebral blood flow and PET","Grafton ST, Mazziotta JC, Presty S, Friston KJ, Frackowiak RS, Phelps ME.","J Neurosci. 1992 Jul;12(7):2542-8. doi: 10.1523/JNEUROSCI.12-07-02542.1992.","Grafton ST","J Neurosci","1992","1992/07/01","PMC6575851","","10.1523/JNEUROSCI.12-07-02542.1992"
"37223127","A parahippocampal-sensory Bayesian vicious circle generates pain or tinnitus: a source-localized EEG study","De Ridder D, Friston K, Sedley W, Vanneste S.","Brain Commun. 2023 Apr 20;5(3):fcad132. doi: 10.1093/braincomms/fcad132. eCollection 2023.","De Ridder D","Brain Commun","2023","2023/05/24","PMC10202557","","10.1093/braincomms/fcad132"
"31211363","Action-Dependent Processing of Touch in the Human Parietal Operculum and Posterior Insula","Limanowski J, Lopes P, Keck J, Baudisch P, Friston K, Blankenburg F.","Cereb Cortex. 2020 Mar 21;30(2):607-617. doi: 10.1093/cercor/bhz111.","Limanowski J","Cereb Cortex","2020","2019/06/19","","","10.1093/cercor/bhz111"
"31115833","The hierarchically mechanistic mind: an evolutionary systems theory of the human brain, cognition, and behavior","Badcock PB, Friston KJ, Ramstead MJD, Ploeger A, Hohwy J.","Cogn Affect Behav Neurosci. 2019 Dec;19(6):1319-1351. doi: 10.3758/s13415-019-00721-3.","Badcock PB","Cogn Affect Behav Neurosci","2019","2019/05/23","PMC6861365","","10.3758/s13415-019-00721-3"
"28702345","Hierarchical disruption in the Bayesian brain: Focal epilepsy and brain networks","Omidvarnia A, Pedersen M, Rosch RE, Friston KJ, Jackson GD.","Neuroimage Clin. 2017 May 26;15:682-688. doi: 10.1016/j.nicl.2017.05.019. eCollection 2017.","Omidvarnia A","Neuroimage Clin","2017","2017/07/14","PMC5486238","","10.1016/j.nicl.2017.05.019"
"26909323","The mixed serotonin receptor agonist psilocybin reduces threat-induced modulation of amygdala connectivity","Kraehenmann R, Schmidt A, Friston K, Preller KH, Seifritz E, Vollenweider FX.","Neuroimage Clin. 2015 Aug 22;11:53-60. doi: 10.1016/j.nicl.2015.08.009. eCollection 2016.","Kraehenmann R","Neuroimage Clin","2015","2016/02/25","PMC4732191","","10.1016/j.nicl.2015.08.009"
"24941664","Pharmacology of the capsaicin receptor, transient receptor potential vanilloid type-1 ion channel","Nagy I, Friston D, Valente JS, Torres Perez JV, Andreou AP.","Prog Drug Res. 2014;68:39-76. doi: 10.1007/978-3-0348-0828-6_2.","Nagy I","Prog Drug Res","2014","2014/06/20","","","10.1007/978-3-0348-0828-6_2"
"24063955","An improved algorithm for model-based analysis of evoked skin conductance responses","Bach DR, Friston KJ, Dolan RJ.","Biol Psychol. 2013 Dec;94(3):490-7. doi: 10.1016/j.biopsycho.2013.09.010. Epub 2013 Sep 21.","Bach DR","Biol Psychol","2013","2013/09/26","PMC3853620","","10.1016/j.biopsycho.2013.09.010"
"23170237","Effects of motivation on reward and attentional networks: an fMRI study","Ivanov I, Liu X, Clerkin S, Schulz K, Friston K, Newcorn JH, Fan J.","Brain Behav. 2012 Nov;2(6):741-53. doi: 10.1002/brb3.80. Epub 2012 Sep 23.","Ivanov I","Brain Behav","2012","2012/11/22","PMC3500461","","10.1002/brb3.80"
"15192010","Where bottom-up meets top-down: neuronal interactions during perception and imagery","Mechelli A, Price CJ, Friston KJ, Ishai A.","Cereb Cortex. 2004 Nov;14(11):1256-65. doi: 10.1093/cercor/bhh087. Epub 2004 Jun 10.","Mechelli A","Cereb Cortex","2004","2004/06/12","","","10.1093/cercor/bhh087"
"10860787","Regionally specific sensitivity differences in fMRI and PET: where do they come from?","Veltman DJ, Friston KJ, Sanders G, Price CJ.","Neuroimage. 2000 Jun;11(6 Pt 1):575-88. doi: 10.1006/nimg.2000.0581.","Veltman DJ","Neuroimage","2000","2000/06/22","","","10.1006/nimg.2000.0581"
"10616631","Brain mechanisms associated with depressive relapse and associated cognitive impairment following acute tryptophan depletion","Smith KA, Morris JS, Friston KJ, Cowen PJ, Dolan RJ.","Br J Psychiatry. 1999 Jun;174:525-9. doi: 10.1192/bjp.174.6.525.","Smith KA","Br J Psychiatry","1999","2000/01/05","","","10.1192/bjp.174.6.525"
"10220229","Learning-related neuronal responses in prefrontal cortex studied with functional neuroimaging","Fletcher P, Büchel C, Josephs O, Friston K, Dolan R.","Cereb Cortex. 1999 Mar;9(2):168-78. doi: 10.1093/cercor/9.2.168.","Fletcher P","Cereb Cortex","1999","1999/04/29","","","10.1093/cercor/9.2.168"
"7496643","Regional brain activity in chronic schizophrenic patients during the performance of a verbal fluency task","Frith CD, Friston KJ, Herold S, Silbersweig D, Fletcher P, Cahill C, Dolan RJ, Frackowiak RS, Liddle PF.","Br J Psychiatry. 1995 Sep;167(3):343-9. doi: 10.1192/bjp.167.3.343.","Frith CD","Br J Psychiatry","1995","1995/09/01","","","10.1192/bjp.167.3.343"
"7640885","Functional MR imaging correlations with positron emission tomography. Initial experience using a cognitive activation paradigm on verbal working memory","Paulesu E, Connelly A, Frith CD, Friston KJ, Heather J, Myers R, Gadian DG, Frackowiak RS.","Neuroimaging Clin N Am. 1995 May;5(2):207-25.","Paulesu E","Neuroimaging Clin N Am","1995","1995/05/01","","",""
"1596081","Functional reorganization of the brain in recovery from striatocapsular infarction in man","Weiller C, Chollet F, Friston KJ, Wise RJ, Frackowiak RS.","Ann Neurol. 1992 May;31(5):463-72. doi: 10.1002/ana.410310502.","Weiller C","Ann Neurol","1992","1992/05/01","","","10.1002/ana.410310502"
"34113717","Why Depressed Mood is Adaptive: A Numerical Proof of Principle for an Evolutionary Systems Theory of Depression","Constant A, Hesp C, Davey CG, Friston KJ, Badcock PB.","Comput Psychiatr. 2021;5(1):60-80. doi: 10.5334/cpsy.70. Epub 2021 Jun 2.","Constant A","Comput Psychiatr","2021","2021/06/11","PMC7610949","EMS126881","10.5334/cpsy.70"
"33181080","The UK needs a sustainable strategy for COVID-19","Gurdasani D, Bear L, Bogaert D, Burgess RA, Busse R, Cacciola R, Charpak Y, Colbourn T, Drury J, Friston K, Gallo V, Goldman LR, Greenhalgh T, Hyde Z, Kuppalli K, Majumder MS, Martin-Moreno JM, McKee M, Michie S, Mossialos E, Nouri A, Pagel C, Pimenta D, Popescu S, Priesemann V, Rasmussen AL, Reicher S, Ricciardi W, Rice K, Silver J, Smith TC, Wenham C, West R, Yamey G, Yates C, Ziauddeen H.","Lancet. 2020 Dec 5;396(10265):1800-1801. doi: 10.1016/S0140-6736(20)32350-3. Epub 2020 Nov 9.","Gurdasani D","Lancet","2020","2020/11/12","PMC7834725","","10.1016/S0140-6736(20)32350-3"
"32310086","Distinct neural contributions to metacognition for detecting, but not discriminating visual stimuli","Mazor M, Friston KJ, Fleming SM.","Elife. 2020 Apr 20;9:e53900. doi: 10.7554/eLife.53900.","Mazor M","Elife","2020","2020/04/21","PMC7170652","","10.7554/eLife.53900"
"28007997","Stimulating at the right time: phase-specific deep brain stimulation","Cagnan H, Pedrosa D, Little S, Pogosyan A, Cheeran B, Aziz T, Green A, Fitzgerald J, Foltynie T, Limousin P, Zrinzo L, Hariz M, Friston KJ, Denison T, Brown P.","Brain. 2017 Jan;140(1):132-145. doi: 10.1093/brain/aww286. Epub 2016 Dec 22.","Cagnan H","Brain","2017","2016/12/24","PMC5226063","","10.1093/brain/aww286"
"25174814","Effective connectivity during animacy perception--dynamic causal modelling of Human Connectome Project data","Hillebrandt H, Friston KJ, Blakemore SJ.","Sci Rep. 2014 Sep 1;4:6240. doi: 10.1038/srep06240.","Hillebrandt H","Sci Rep","2014","2014/09/02","PMC4150124","","10.1038/srep06240"
"23811411","Characterising reward outcome signals in sensory cortex","FitzGerald TH, Friston KJ, Dolan RJ.","Neuroimage. 2013 Dec;83:329-34. doi: 10.1016/j.neuroimage.2013.06.061. Epub 2013 Jun 27.","FitzGerald TH","Neuroimage","2013","2013/07/02","PMC3899024","","10.1016/j.neuroimage.2013.06.061"
"23567505","Predicting IQ change from brain structure: a cross-validation study","Price CJ, Ramsden S, Hope TM, Friston KJ, Seghier ML.","Dev Cogn Neurosci. 2013 Jul;5:172-84. doi: 10.1016/j.dcn.2013.03.001. Epub 2013 Mar 15.","Price CJ","Dev Cogn Neurosci","2013","2013/04/10","PMC3682176","","10.1016/j.dcn.2013.03.001"
"23313570","Nonlinear coupling between occipital and motor cortex during motor imagery: a dynamic causal modeling study","van Wijk BC, Litvak V, Friston KJ, Daffertshofer A.","Neuroimage. 2013 May 1;71:104-13. doi: 10.1016/j.neuroimage.2012.12.076. Epub 2013 Jan 11.","van Wijk BC","Neuroimage","2013","2013/01/15","","","10.1016/j.neuroimage.2012.12.076"
"22711681","Imaging the interaction: epileptic discharges, working memory, and behavior","Chaudhary UJ, Centeno M, Carmichael DW, Vollmar C, Rodionov R, Bonelli S, Stretton J, Pressler R, Eriksson SH, Sisodiya S, Friston K, Duncan JS, Lemieux L, Koepp M.","Hum Brain Mapp. 2013 Nov;34(11):2910-7. doi: 10.1002/hbm.22115. Epub 2012 Jun 19.","Chaudhary UJ","Hum Brain Mapp","2013","2012/06/20","PMC6870208","","10.1002/hbm.22115"
"21147836","Resting oscillatory cortico-subthalamic connectivity in patients with Parkinson's disease","Litvak V, Jha A, Eusebio A, Oostenveld R, Foltynie T, Limousin P, Zrinzo L, Hariz MI, Friston K, Brown P.","Brain. 2011 Feb;134(Pt 2):359-74. doi: 10.1093/brain/awq332. Epub 2010 Dec 8.","Litvak V","Brain","2011","2010/12/15","","","10.1093/brain/awq332"
"19052212","The cortical dynamics of intelligible speech","Leff AP, Schofield TM, Stephan KE, Crinion JT, Friston KJ, Price CJ.","J Neurosci. 2008 Dec 3;28(49):13209-15. doi: 10.1523/JNEUROSCI.2903-08.2008.","Leff AP","J Neurosci","2008","2008/12/05","PMC2613508","UKMS3395","10.1523/JNEUROSCI.2903-08.2008"
"18371494","It is time to take a stand for medical research and against terrorism targeting medical scientists","Krystal JH, Carter CS, Geschwind D, Manji HK, March JS, Nestler EJ, Zubieta JK, Charney DS, Goldman D, Gur RE, Lieberman JA, Roy-Byrne P, Rubinow DR, Anderson SA, Barondes S, Berman KF, Blair J, Braff DL, Brown ES, Calabrese JR, Carlezon WA Jr, Cook EH Jr, Davidson RJ, Davis M, Desimone R, Drevets WC, Duman RS, Essock SM, Faraone SV, Freedman R, Friston KJ, Gelernter J, Geller B, Gill M, Gould E, Grace AA, Grillon C, Gueorguieva R, Hariri AR, Innis RB, Jones EG, Kleinman JE, Koob GF, Krystal AD, Leibenluft E, Levinson DF, Levitt PR, Lewis DA, Liberzon I, Lipska BK, Marder SR, Markou A, Mason GF, McDougle CJ, McEwen BS, McMahon FJ, Meaney MJ, Meltzer HY, Merikangas KR, Meyer-Lindenberg A, Mirnics K, Monteggia LM, Neumeister A, O'Brien CP, Owen MJ, Pine DS, Rapoport JL, Rauch SL, Robbins TW, Rosenbaum JF, Rosenberg DR, Ross CA, Rush AJ, Sackeim HA, Sanacora G, Schatzberg AF, Shaham Y, Siever LJ, Sunderland T, Tecott LH, Thase ME, Todd RD, Weissman MM, Yehuda R, Yoshikawa T, Young EA, McCandless R.","Biol Psychiatry. 2008 Apr 15;63(8):725-7. doi: 10.1016/j.biopsych.2008.03.005.","Krystal JH","Biol Psychiatry","2008","2008/03/29","","","10.1016/j.biopsych.2008.03.005"
"15238443","The prefrontal cortex shows context-specific changes in effective connectivity to motor or visual cortex during the selection of action or colour","Rowe JB, Stephan KE, Friston K, Frackowiak RS, Passingham RE.","Cereb Cortex. 2005 Jan;15(1):85-95. doi: 10.1093/cercor/bhh111. Epub 2004 Jul 6.","Rowe JB","Cereb Cortex","2005","2004/07/09","","","10.1093/cercor/bhh111"
"12482066","Automatic differentiation of anatomical patterns in the human brain: validation with studies of degenerative dementias","Good CD, Scahill RI, Fox NC, Ashburner J, Friston KJ, Chan D, Crum WR, Rossor MN, Frackowiak RS.","Neuroimage. 2002 Sep;17(1):29-46. doi: 10.1006/nimg.2002.1202.","Good CD","Neuroimage","2002","2002/12/17","","","10.1006/nimg.2002.1202"
"9918728","Rapid assessment of regional cerebral metabolic abnormalities in single subjects with quantitative and nonquantitative [18F]FDG PET: A clinical validation of statistical parametric mapping","Signorini M, Paulesu E, Friston K, Perani D, Colleluori A, Lucignani G, Grassi F, Bettinardi V, Frackowiak RS, Fazio F.","Neuroimage. 1999 Jan;9(1):63-80. doi: 10.1006/nimg.1998.0381.","Signorini M","Neuroimage","1999","1999/01/27","","","10.1006/nimg.1998.0381"
"1822545","Regional cerebral blood flow during volitional breathing in man","Colebatch JG, Adams L, Murphy K, Martin AJ, Lammertsma AA, Tochon-Danguy HJ, Clark JC, Friston KJ, Guz A.","J Physiol. 1991 Nov;443:91-103. doi: 10.1113/jphysiol.1991.sp018824.","Colebatch JG","J Physiol","1991","1991/11/01","PMC1179832","","10.1113/jphysiol.1991.sp018824"
"34496373","Neural Correlates of Hand-Object Congruency Effects during Action Planning","Zhang Z, Zeidman P, Nelissen N, Filippini N, Diedrichsen J, Bracci S, Friston K, Rounis E.","J Cogn Neurosci. 2021 Jul 1;33(8):1487-1503. doi: 10.1162/jocn_a_01728.","Zhang Z","J Cogn Neurosci","2021","2021/09/08","","","10.1162/jocn_a_01728"
"32269536","A World Unto Itself: Human Communication as Active Inference","Vasil J, Badcock PB, Constant A, Friston K, Ramstead MJD.","Front Psychol. 2020 Mar 25;11:417. doi: 10.3389/fpsyg.2020.00417. eCollection 2020.","Vasil J","Front Psychol","2020","2020/04/10","PMC7109408","","10.3389/fpsyg.2020.00417"
"23152624","Action-specific value signals in reward-related regions of the human brain","FitzGerald TH, Friston KJ, Dolan RJ.","J Neurosci. 2012 Nov 14;32(46):16417-23a. doi: 10.1523/JNEUROSCI.3254-12.2012.","FitzGerald TH","J Neurosci","2012","2012/11/16","PMC3549268","EMS50532","10.1523/JNEUROSCI.3254-12.2012"
"21852943","Alterations in brain connectivity underlying beta oscillations in Parkinsonism","Moran RJ, Mallet N, Litvak V, Dolan RJ, Magill PJ, Friston KJ, Brown P.","PLoS Comput Biol. 2011 Aug;7(8):e1002124. doi: 10.1371/journal.pcbi.1002124. Epub 2011 Aug 11.","Moran RJ","PLoS Comput Biol","2011","2011/08/20","PMC3154892","","10.1371/journal.pcbi.1002124"
"19969090","Adaptive and aberrant reward prediction signals in the human brain","Roiser JP, Stephan KE, den Ouden HE, Friston KJ, Joyce EM.","Neuroimage. 2010 Apr 1;50(2):657-64. doi: 10.1016/j.neuroimage.2009.11.075. Epub 2009 Dec 5.","Roiser JP","Neuroimage","2010","2009/12/09","PMC2828543","","10.1016/j.neuroimage.2009.11.075"
"19553207","Changing meaning causes coupling changes within higher levels of the cortical hierarchy","Schofield TM, Iverson P, Kiebel SJ, Stephan KE, Kilner JM, Friston KJ, Crinion JT, Price CJ, Leff AP.","Proc Natl Acad Sci U S A. 2009 Jul 14;106(28):11765-70. doi: 10.1073/pnas.0811402106. Epub 2009 Jun 24.","Schofield TM","Proc Natl Acad Sci U S A","2009","2009/06/26","PMC2701341","","10.1073/pnas.0811402106"
"18588739","Do patients with schizophrenia exhibit aberrant salience?","Roiser JP, Stephan KE, den Ouden HE, Barnes TR, Friston KJ, Joyce EM.","Psychol Med. 2009 Feb;39(2):199-209. doi: 10.1017/S0033291708003863. Epub 2008 Jun 30.","Roiser JP","Psychol Med","2009","2008/07/01","PMC2635536","UKMS2159","10.1017/S0033291708003863"
"16624589","EEG-fMRI of idiopathic and secondarily generalized epilepsies","Hamandi K, Salek-Haddadi A, Laufs H, Liston A, Friston K, Fish DR, Duncan JS, Lemieux L.","Neuroimage. 2006 Jul 15;31(4):1700-10. doi: 10.1016/j.neuroimage.2006.02.016. Epub 2006 Apr 19.","Hamandi K","Neuroimage","2006","2006/04/21","","","10.1016/j.neuroimage.2006.02.016"
"16269111","Dissociating reading processes on the basis of neuronal interactions","Mechelli A, Crinion JT, Long S, Friston KJ, Lambon Ralph MA, Patterson K, McClelland JL, Price CJ.","J Cogn Neurosci. 2005 Nov;17(11):1753-65. doi: 10.1162/089892905774589190.","Mechelli A","J Cogn Neurosci","2005","2005/11/05","","","10.1162/089892905774589190"
"37503725","Predictive coding and stochastic resonance as fundamental principles of auditory phantom perception","Schilling A, Sedley W, Gerum R, Metzner C, Tziridis K, Maier A, Schulze H, Zeng FG, Friston KJ, Krauss P.","Brain. 2023 Jul 28:awad255. doi: 10.1093/brain/awad255. Online ahead of print.","Schilling A","Brain","2023","2023/07/28","","","10.1093/brain/awad255"
"35196320","Bayesian data assimilation for estimating instantaneous reproduction numbers during epidemics: Applications to COVID-19","Yang X, Wang S, Xing Y, Li L, Xu RYD, Friston KJ, Guo Y.","PLoS Comput Biol. 2022 Feb 23;18(2):e1009807. doi: 10.1371/journal.pcbi.1009807. eCollection 2022 Feb.","Yang X","PLoS Comput Biol","2022","2022/02/23","PMC8923496","","10.1371/journal.pcbi.1009807"
"33629102","Seven computations of the social brain","Molapour T, Hagan CC, Silston B, Wu H, Ramstead M, Friston K, Mobbs D.","Soc Cogn Affect Neurosci. 2021 Aug 5;16(8):745-760. doi: 10.1093/scan/nsab024.","Molapour T","Soc Cogn Affect Neurosci","2021","2021/02/25","PMC8343565","","10.1093/scan/nsab024"
"32427284","Sedation Modulates Frontotemporal Predictive Coding Circuits and the Double Surprise Acceleration Effect","Witon A, Shirazibehehsti A, Cooke J, Aviles A, Adapa R, Menon DK, Chennu S, Bekinschtein T, Lopez JD, Litvak V, Li L, Friston K, Bowman H.","Cereb Cortex. 2020 Sep 3;30(10):5204-5217. doi: 10.1093/cercor/bhaa071.","Witon A","Cereb Cortex","2020","2020/05/20","PMC7472187","","10.1093/cercor/bhaa071"
"31405713","MRI in traumatic spinal cord injury: from clinical assessment to neuroimaging biomarkers","Freund P, Seif M, Weiskopf N, Friston K, Fehlings MG, Thompson AJ, Curt A.","Lancet Neurol. 2019 Dec;18(12):1123-1135. doi: 10.1016/S1474-4422(19)30138-3. Epub 2019 Aug 9.","Freund P","Lancet Neurol","2019","2019/08/14","","","10.1016/S1474-4422(19)30138-3"
"30615116","I See Your Effort: Force-Related BOLD Effects in an Extended Action Execution-Observation Network Involving the Cerebellum","Casiraghi L, Alahmadi AAS, Monteverdi A, Palesi F, Castellazzi G, Savini G, Friston K, Gandini Wheeler-Kingshott CAM, D'Angelo E.","Cereb Cortex. 2019 Mar 1;29(3):1351-1368. doi: 10.1093/cercor/bhy322.","Casiraghi L","Cereb Cortex","2019","2019/01/08","PMC6373696","","10.1093/cercor/bhy322"
"29161362","The Hierarchical Organization of the Default, Dorsal Attention and Salience Networks in Adolescents and Young Adults","Zhou Y, Friston KJ, Zeidman P, Chen J, Li S, Razi A.","Cereb Cortex. 2018 Feb 1;28(2):726-737. doi: 10.1093/cercor/bhx307.","Zhou Y","Cereb Cortex","2018","2017/11/22","PMC5929108","","10.1093/cercor/bhx307"
"28323165","On the importance of modeling fMRI transients when estimating effective connectivity: A dynamic causal modeling study using ASL data","Havlicek M, Roebroeck A, Friston KJ, Gardumi A, Ivanov D, Uludag K.","Neuroimage. 2017 Jul 15;155:217-233. doi: 10.1016/j.neuroimage.2017.03.017. Epub 2017 Mar 18.","Havlicek M","Neuroimage","2017","2017/03/22","","","10.1016/j.neuroimage.2017.03.017"
"28259780","Regression DCM for fMRI","Frässle S, Lomakina EI, Razi A, Friston KJ, Buhmann JM, Stephan KE.","Neuroimage. 2017 Jul 15;155:406-421. doi: 10.1016/j.neuroimage.2017.02.090. Epub 2017 Mar 1.","Frässle S","Neuroimage","2017","2017/03/06","","","10.1016/j.neuroimage.2017.02.090"
"25161293","Loss of sensory attenuation in patients with functional (psychogenic) movement disorders","Pareés I, Brown H, Nuruki A, Adams RA, Davare M, Bhatia KP, Friston K, Edwards MJ.","Brain. 2014 Nov;137(Pt 11):2916-21. doi: 10.1093/brain/awu237. Epub 2014 Aug 26.","Pareés I","Brain","2014","2014/08/28","","","10.1093/brain/awu237"
"24399975","Dysconnectivity in the frontoparietal attention network in schizophrenia","Roiser JP, Wigton R, Kilner JM, Mendez MA, Hon N, Friston KJ, Joyce EM.","Front Psychiatry. 2013 Dec 24;4:176. doi: 10.3389/fpsyt.2013.00176. eCollection 2013.","Roiser JP","Front Psychiatry","2013","2014/01/09","PMC3871715","","10.3389/fpsyt.2013.00176"
"23929545","Abnormalities in white matter microstructure associated with chronic ketamine use","Edward Roberts R, Curran HV, Friston KJ, Morgan CJ.","Neuropsychopharmacology. 2014 Jan;39(2):329-38. doi: 10.1038/npp.2013.195. Epub 2013 Aug 9.","Edward Roberts R","Neuropsychopharmacology","2014","2013/08/10","PMC3870785","","10.1038/npp.2013.195"
