PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30008692","Corrigendum: Hypernatural Monitoring: A Social Rehearsal Account of Smartphone Addiction","Veissière SPL, Stendel M.","Front Psychol. 2018 Jul 3;9:1118. doi: 10.3389/fpsyg.2018.01118. eCollection 2018.","Veissière SPL","Front Psychol","2018","2018/07/17","PMC6037989","","10.3389/fpsyg.2018.01118"
"29907920","Atypical predictive processing during visual statistical learning in children with developmental dyslexia: an event-related potential study","Singh S, Walk AM, Conway CM.","Ann Dyslexia. 2018 Jul;68(2):165-179. doi: 10.1007/s11881-018-0161-2. Epub 2018 Jun 15.","Singh S","Ann Dyslexia","2018","2018/06/17","PMC6390967","NIHMS975824","10.1007/s11881-018-0161-2"
"29704523","Uncanny valley as a window into predictive processing in the social brain","Urgen BA, Kutas M, Saygin AP.","Neuropsychologia. 2018 Jun;114:181-185. doi: 10.1016/j.neuropsychologia.2018.04.027. Epub 2018 Apr 25.","Urgen BA","Neuropsychologia","2018","2018/04/29","PMC6556781","NIHMS1033234","10.1016/j.neuropsychologia.2018.04.027"
"29655607","Stressful Events as Teaching Signals for the Brain","Trapp S, O'Doherty JP, Schwabe L.","Trends Cogn Sci. 2018 Jun;22(6):475-478. doi: 10.1016/j.tics.2018.03.007. Epub 2018 Apr 11.","Trapp S","Trends Cogn Sci","2018","2018/04/16","","","10.1016/j.tics.2018.03.007"
"29621046","Persistent Physical Symptoms as Perceptual Dysregulation: A Neuropsychobehavioral Model and Its Clinical Implications","Henningsen P, Gündel H, Kop WJ, Löwe B, Martin A, Rief W, Rosmalen JGM, Schröder A, van der Feltz-Cornelis C, Van den Bergh O; EURONET-SOMA Group.","Psychosom Med. 2018 Jun;80(5):422-431. doi: 10.1097/PSY.0000000000000588.","Henningsen P","Psychosom Med","2018","2018/04/06","","","10.1097/PSY.0000000000000588"
"29896136","Toward a Mature Science of Consciousness","Wiese W.","Front Psychol. 2018 May 29;9:693. doi: 10.3389/fpsyg.2018.00693. eCollection 2018.","Wiese W","Front Psychol","2018","2018/06/14","PMC5986937","","10.3389/fpsyg.2018.00693"
"29881338","Segregation of Brain Structural Networks Supports Spatio-Temporal Predictive Processing","Ciullo V, Vecchio D, Gili T, Spalletta G, Piras F.","Front Hum Neurosci. 2018 May 24;12:212. doi: 10.3389/fnhum.2018.00212. eCollection 2018.","Ciullo V","Front Hum Neurosci","2018","2018/06/09","PMC5978278","","10.3389/fnhum.2018.00212"
"29712781","Mapping Frequency-Specific Tone Predictions in the Human Auditory Cortex at High Spatial Resolution","Berlot E, Formisano E, De Martino F.","J Neurosci. 2018 May 23;38(21):4934-4942. doi: 10.1523/JNEUROSCI.2205-17.2018. Epub 2018 Apr 30.","Berlot E","J Neurosci","2018","2018/05/02","PMC6596130","","10.1523/JNEUROSCI.2205-17.2018"
"29867642","Dynamical Relations in the Self-Pattern","Gallagher S, Daly A.","Front Psychol. 2018 May 11;9:664. doi: 10.3389/fpsyg.2018.00664. eCollection 2018.","Gallagher S","Front Psychol","2018","2018/06/06","PMC5958307","","10.3389/fpsyg.2018.00664"
"29756804","Unitization of word pairs in young and older adults: Encoding mechanisms and retrieval outcomes","Kamp SM, Bader R, Mecklinger A.","Psychol Aging. 2018 May;33(3):497-511. doi: 10.1037/pag0000256.","Kamp SM","Psychol Aging","2018","2018/05/15","","","10.1037/pag0000256"
"29602712","Hierarchical Bayesian models of delusion","Williams D.","Conscious Cogn. 2018 May;61:129-147. doi: 10.1016/j.concog.2018.03.003. Epub 2018 Mar 27.","Williams D","Conscious Cogn","2018","2018/04/01","","","10.1016/j.concog.2018.03.003"
"29407602","Adding statistical regularity results in a global slowdown in visual search","Vaskevich A, Luria R.","Cognition. 2018 May;174:19-27. doi: 10.1016/j.cognition.2018.01.010. Epub 2018 Feb 3.","Vaskevich A","Cognition","2018","2018/02/07","","","10.1016/j.cognition.2018.01.010"
"29740369","Am I Self-Conscious? (Or Does Self-Organization Entail Self-Consciousness?)","Friston K.","Front Psychol. 2018 Apr 24;9:579. doi: 10.3389/fpsyg.2018.00579. eCollection 2018.","Friston K","Front Psychol","2018","2018/05/10","PMC5928749","","10.3389/fpsyg.2018.00579"
"29670560","Commentary: First-Order Embodiment, Second-Order Embodiment, Third-Order Embodiment","Quadt L.","Front Psychol. 2018 Apr 4;9:445. doi: 10.3389/fpsyg.2018.00445. eCollection 2018.","Quadt L","Front Psychol","2018","2018/04/20","PMC5893834","","10.3389/fpsyg.2018.00445"
"29637931","Commentary: Injecting Instructions into Premotor Cortex","Lebedev MA, Ossadtchi A.","Front Cell Neurosci. 2018 Mar 27;12:65. doi: 10.3389/fncel.2018.00065. eCollection 2018.","Lebedev MA","Front Cell Neurosci","2018","2018/04/12","PMC5880917","","10.3389/fncel.2018.00065"
"29568270","Unifying Theories of Psychedelic Drug Effects","Swanson LR.","Front Pharmacol. 2018 Mar 2;9:172. doi: 10.3389/fphar.2018.00172. eCollection 2018.","Swanson LR","Front Pharmacol","2018","2018/03/24","PMC5853825","","10.3389/fphar.2018.00172"
"29451429","Perceived injustice in chronic pain: an examination through the lens of predictive processing","Bissell DA, Ziadni MS, Sturgeon JA.","Pain Manag. 2018 Mar;8(2):129-138. doi: 10.2217/pmt-2017-0051. Epub 2018 Feb 16.","Bissell DA","Pain Manag","2018","2018/02/17","PMC6123883","","10.2217/pmt-2017-0051"
"29408148","How struggling adult readers use contextual information when comprehending speech: Evidence from event-related potentials","Ng S, Payne BR, Stine-Morrow EAL, Federmeier KD.","Int J Psychophysiol. 2018 Mar;125:1-9. doi: 10.1016/j.ijpsycho.2018.01.013. Epub 2018 Feb 20.","Ng S","Int J Psychophysiol","2018","2018/02/07","","","10.1016/j.ijpsycho.2018.01.013"
"29271070","Visual Motion Prediction and Verbal False Memory Performance in Autistic Children","Tewolde FG, Bishop DVM, Manning C.","Autism Res. 2018 Mar;11(3):509-518. doi: 10.1002/aur.1915. Epub 2017 Dec 21.","Tewolde FG","Autism Res","2018","2017/12/23","PMC5901411","","10.1002/aur.1915"
"29386259","Dynamic Interactions between Top-Down Expectations and Conscious Awareness","Meijs EL, Slagter HA, de Lange FP, van Gaal S.","J Neurosci. 2018 Feb 28;38(9):2318-2327. doi: 10.1523/JNEUROSCI.1952-17.2017. Epub 2018 Jan 31.","Meijs EL","J Neurosci","2018","2018/02/02","PMC6596276","","10.1523/JNEUROSCI.1952-17.2017"
"29515480","Hypernatural Monitoring: A Social Rehearsal Account of Smartphone Addiction","Veissière SPL, Stendel M.","Front Psychol. 2018 Feb 20;9:141. doi: 10.3389/fpsyg.2018.00141. eCollection 2018.","Veissière SPL","Front Psychol","2018","2018/03/09","PMC5826267","","10.3389/fpsyg.2018.00141"
"29311143","Neural Integration of Stimulus History Underlies Prediction for Naturalistically Evolving Sequences","Maniscalco B, Lee JL, Abry P, Lin A, Holroyd T, He BJ.","J Neurosci. 2018 Feb 7;38(6):1541-1557. doi: 10.1523/JNEUROSCI.1779-17.2017. Epub 2018 Jan 8.","Maniscalco B","J Neurosci","2018","2018/01/10","PMC5815353","","10.1523/JNEUROSCI.1779-17.2017"
"28958916","How can the depressed mind extract and remember predictive relationships of the environment? Evidence from implicit probabilistic sequence learning","Janacsek K, Borbély-Ipkovich E, Nemeth D, Gonda X.","Prog Neuropsychopharmacol Biol Psychiatry. 2018 Feb 2;81:17-24. doi: 10.1016/j.pnpbp.2017.09.021. Epub 2017 Sep 25.","Janacsek K","Prog Neuropsychopharmacol Biol Psychiatry","2018","2017/09/30","","","10.1016/j.pnpbp.2017.09.021"
"29358909","Commentary: The Predictive Processing Paradigm Has Roots in Kant","Beni MD.","Front Syst Neurosci. 2018 Jan 8;11:98. doi: 10.3389/fnsys.2017.00098. eCollection 2017.","Beni MD","Front Syst Neurosci","2018","2018/01/24","PMC5766666","","10.3389/fnsys.2017.00098"
"31258246","Predictive Processing and the Representation Wars","Williams D.","Minds Mach (Dordr). 2018;28(1):141-172. doi: 10.1007/s11023-017-9441-6. Epub 2017 Jun 26.","Williams D","Minds Mach (Dordr)","2018","2019/07/02","PMC6566209","","10.1007/s11023-017-9441-6"
"30930499","Predictive processing and the representation wars: a victory for the eliminativist (via fictionalism)","Downey A.","Synthese. 2018;195(12):5115-5139. doi: 10.1007/s11229-017-1442-8. Epub 2017 May 26.","Downey A","Synthese","2018","2019/04/02","PMC6411158","","10.1007/s11229-017-1442-8"
"29887648","Active inference, enactivism and the hermeneutics of social cognition","Gallagher S, Allen M.","Synthese. 2018;195(6):2627-2648. doi: 10.1007/s11229-016-1269-8. Epub 2016 Nov 29.","Gallagher S","Synthese","2018","2018/06/12","PMC5972154","","10.1007/s11229-016-1269-8"
"29887647","From cognitivism to autopoiesis: towards a computational framework for the embodied mind","Allen M, Friston KJ.","Synthese. 2018;195(6):2459-2482. doi: 10.1007/s11229-016-1288-5. Epub 2016 Dec 22.","Allen M","Synthese","2018","2018/06/12","PMC5972168","","10.1007/s11229-016-1288-5"
"28949825","Got Rhythm? Better Inhibitory Control Is Linked with More Consistent Drumming and Enhanced Neural Tracking of the Musical Beat in Adult Percussionists and Nonpercussionists","Slater J, Ashley R, Tierney A, Kraus N.","J Cogn Neurosci. 2018 Jan;30(1):14-24. doi: 10.1162/jocn_a_01189. Epub 2017 Sep 26.","Slater J","J Cogn Neurosci","2018","2017/09/27","","","10.1162/jocn_a_01189"
"29247159","Neurons along the auditory pathway exhibit a hierarchical organization of prediction error","Parras GG, Nieto-Diego J, Carbajal GV, Valdés-Baizabal C, Escera C, Malmierca MS.","Nat Commun. 2017 Dec 15;8(1):2148. doi: 10.1038/s41467-017-02038-6.","Parras GG","Nat Commun","2017","2017/12/17","PMC5732270","","10.1038/s41467-017-02038-6"
"29267407","Commentary: Brain, Mind, World: Predictive Coding, Neo-Kantianism, and Transcendental Idealism","Piekarski M.","Front Psychol. 2017 Dec 5;8:2077. doi: 10.3389/fpsyg.2017.02077. eCollection 2017.","Piekarski M","Front Psychol","2017","2017/12/22","PMC5723412","","10.3389/fpsyg.2017.02077"
"29078084","Strategic adaptation to non-reward prediction error qualities and irreducible uncertainty in fMRI","Kluger DS, Schubotz RI.","Cortex. 2017 Dec;97:32-48. doi: 10.1016/j.cortex.2017.09.017. Epub 2017 Oct 3.","Kluger DS","Cortex","2017","2017/10/28","","","10.1016/j.cortex.2017.09.017"
"28941805","Foundations of anticipatory logic in biology and physics","Bettinger JS, Eastman TE.","Prog Biophys Mol Biol. 2017 Dec;131:108-120. doi: 10.1016/j.pbiomolbio.2017.09.009. Epub 2017 Sep 21.","Bettinger JS","Prog Biophys Mol Biol","2017","2017/09/25","","","10.1016/j.pbiomolbio.2017.09.009"
"29089916","Predictive Processing and the Varieties of Psychological Trauma","Wilkinson S, Dodgson G, Meares K.","Front Psychol. 2017 Oct 17;8:1840. doi: 10.3389/fpsyg.2017.01840. eCollection 2017.","Wilkinson S","Front Psychol","2017","2017/11/02","PMC5651022","","10.3389/fpsyg.2017.01840"
"29098017","Emotion in Action: A Predictive Processing Perspective and Theoretical Synthesis","Ridderinkhof KR.","Emot Rev. 2017 Oct;9(4):319-325. doi: 10.1177/1754073916661765. Epub 2017 Aug 8.","Ridderinkhof KR","Emot Rev","2017","2017/11/04","PMC5652650","","10.1177/1754073916661765"
"28803867","Dynamics of EEG functional connectivity during statistical learning","Tóth B, Janacsek K, Takács Á, Kóbor A, Zavecz Z, Nemeth D.","Neurobiol Learn Mem. 2017 Oct;144:216-229. doi: 10.1016/j.nlm.2017.07.015. Epub 2017 Aug 10.","Tóth B","Neurobiol Learn Mem","2017","2017/08/15","","","10.1016/j.nlm.2017.07.015"
"29050393","Distinct processing of ambiguous speech in people with non-clinical auditory verbal hallucinations","Alderson-Day B, Lima CF, Evans S, Krishnan S, Shanmugalingam P, Fernyhough C, Scott SK.","Brain. 2017 Sep 1;140(9):2475-2489. doi: 10.1093/brain/awx206.","Alderson-Day B","Brain","2017","2017/10/21","","","10.1093/brain/awx206"
"28948083","Predictive processing increases intelligibility of acoustically distorted speech: Behavioral and neural correlates","Hakonen M, May PJC, Jääskeläinen IP, Jokinen E, Sams M, Tiitinen H.","Brain Behav. 2017 Aug 4;7(9):e00789. doi: 10.1002/brb3.789. eCollection 2017 Sep.","Hakonen M","Brain Behav","2017","2017/09/27","PMC5607552","","10.1002/brb3.789"
"28701531","Differential contributions to the interception of occluded ballistic trajectories by the temporoparietal junction, area hMT/V5+, and the intraparietal cortex","Delle Monache S, Lacquaniti F, Bosco G.","J Neurophysiol. 2017 Sep 1;118(3):1809-1823. doi: 10.1152/jn.00068.2017. Epub 2017 Jul 12.","Delle Monache S","J Neurophysiol","2017","2017/07/14","PMC5596142","","10.1152/jn.00068.2017"
"28697644","Evidence of absence: no relationship between behaviourally measured prediction error response and schizotypy","Humpston CS, Evans LH, Teufel C, Ihssen N, Linden DEJ.","Cogn Neuropsychiatry. 2017 Sep;22(5):373-390. doi: 10.1080/13546805.2017.1348289. Epub 2017 Jul 11.","Humpston CS","Cogn Neuropsychiatry","2017","2017/07/13","PMC5646181","","10.1080/13546805.2017.1348289"
"27653740","Neurotypical subjective experience is caused by a hippocampal simulation","Faw M, Faw B.","Wiley Interdiscip Rev Cogn Sci. 2017 Sep;8(5). doi: 10.1002/wcs.1412. Epub 2016 Sep 21.","Faw M","Wiley Interdiscip Rev Cogn Sci","2017","2016/09/23","","","10.1002/wcs.1412"
"28899009","In and out of control: brain mechanisms linking fluency of action selection to self-agency in patients with schizophrenia","Voss M, Chambon V, Wenke D, Kühn S, Haggard P.","Brain. 2017 Aug 1;140(8):2226-2239. doi: 10.1093/brain/awx136.","Voss M","Brain","2017","2017/09/14","","","10.1093/brain/awx136"
"28084904","Associated Information Increases Subjective Perception of Duration","Schweitzer R, Trapp S, Bar M.","Perception. 2017 Aug;46(8):1000-1007. doi: 10.1177/0301006616689579. Epub 2017 Jan 13.","Schweitzer R","Perception","2017","2017/01/14","","","10.1177/0301006616689579"
"28522331","Internal mechanisms underlying anticipatory language processing: Evidence from event-related-potentials and neural oscillations","Li X, Zhang Y, Xia J, Swaab TY.","Neuropsychologia. 2017 Jul 28;102:70-81. doi: 10.1016/j.neuropsychologia.2017.05.017. Epub 2017 May 15.","Li X","Neuropsychologia","2017","2017/05/20","","","10.1016/j.neuropsychologia.2017.05.017"
"28776608","Commentary: Getting into predictive processing's great guessing game: Bootstrap heaven or hell?","Piekarski M.","Front Psychol. 2017 Jul 20;8:1244. doi: 10.3389/fpsyg.2017.01244. eCollection 2017.","Piekarski M","Front Psychol","2017","2017/08/05","PMC5517435","","10.3389/fpsyg.2017.01244"
"30042848","Self unbound: ego dissolution in psychedelic experience","Letheby C, Gerrans P.","Neurosci Conscious. 2017 Jun 30;2017(1):nix016. doi: 10.1093/nc/nix016. eCollection 2017.","Letheby C","Neurosci Conscious","2017","2018/07/26","PMC6007152","","10.1093/nc/nix016"
"28637913","Predicting green: really radical (plant) predictive processing","Calvo P, Friston K.","J R Soc Interface. 2017 Jun;14(131):20170096. doi: 10.1098/rsif.2017.0096.","Calvo P","J R Soc Interface","2017","2017/06/23","PMC5493793","","10.1098/rsif.2017.0096"
"28474086","Recovery of Online Sentence Processing in Aphasia: Eye Movement Changes Resulting From Treatment of Underlying Forms","Mack JE, Thompson CK.","J Speech Lang Hear Res. 2017 May 24;60(5):1299-1315. doi: 10.1044/2016_JSLHR-L-16-0108.","Mack JE","J Speech Lang Hear Res","2017","2017/05/06","PMC5755549","","10.1044/2016_JSLHR-L-16-0108"
"28450541","Spatial Attention, Motor Intention, and Bayesian Cue Predictability in the Human Brain","Kuhns AB, Dombert PL, Mengotti P, Fink GR, Vossel S.","J Neurosci. 2017 May 24;37(21):5334-5344. doi: 10.1523/JNEUROSCI.3255-16.2017. Epub 2017 Apr 27.","Kuhns AB","J Neurosci","2017","2017/04/29","PMC6596462","","10.1523/JNEUROSCI.3255-16.2017"
"28375719","Predictive Processing, Source Monitoring, and Psychosis","Griffin JD, Fletcher PC.","Annu Rev Clin Psychol. 2017 May 8;13:265-289. doi: 10.1146/annurev-clinpsy-032816-045145. Epub 2017 Mar 30.","Griffin JD","Annu Rev Clin Psychol","2017","2017/04/05","PMC5424073","EMS71033","10.1146/annurev-clinpsy-032816-045145"
"28411271","Neural Correlates of Semantic Prediction and Resolution in Sentence Processing","Grisoni L, Miller TM, Pulvermüller F.","J Neurosci. 2017 May 3;37(18):4848-4858. doi: 10.1523/JNEUROSCI.2800-16.2017. Epub 2017 Apr 14.","Grisoni L","J Neurosci","2017","2017/04/16","PMC5426574","","10.1523/JNEUROSCI.2800-16.2017"
"28548460","Internally generated hippocampal sequences as a vantage point to probe future-oriented cognition","Pezzulo G, Kemere C, van der Meer MAA.","Ann N Y Acad Sci. 2017 May;1396(1):144-165. doi: 10.1111/nyas.13329.","Pezzulo G","Ann N Y Acad Sci","2017","2017/05/27","","","10.1111/nyas.13329"
"28333493","Bayesian approaches to autism: Towards volatility, action, and behavior","Palmer CJ, Lawson RP, Hohwy J.","Psychol Bull. 2017 May;143(5):521-542. doi: 10.1037/bul0000097. Epub 2017 Mar 23.","Palmer CJ","Psychol Bull","2017","2017/03/24","","","10.1037/bul0000097"
"28216241","Temporal and identity prediction in visual-auditory events: Electrophysiological evidence from stimulus omissions","van Laarhoven T, Stekelenburg JJ, Vroomen J.","Brain Res. 2017 Apr 15;1661:79-87. doi: 10.1016/j.brainres.2017.02.014. Epub 2017 Feb 16.","van Laarhoven T","Brain Res","2017","2017/02/21","","","10.1016/j.brainres.2017.02.014"
"28825786","Auditory Verbal Hallucinations and Inner Speech: A Predictive Processing Perspective","Wilkinson S, Fernyhough C.","In: Radman Z, editor. Before Consciousness: In Search of the Fundamentals of Mind. Exeter (UK): Imprint Academic, Ltd.; 2017 Apr 1.","Wilkinson S","Before Consciousness: In Search of the Fundamentals of Mind","2017","2017/04/01","","",""
"28330464","Spectral-temporal EEG dynamics of speech discrimination processing in infants during sleep","Gilley PM, Uhler K, Watson K, Yoshinaga-Itano C.","BMC Neurosci. 2017 Mar 22;18(1):34. doi: 10.1186/s12868-017-0353-4.","Gilley PM","BMC Neurosci","2017","2017/03/24","PMC5439120","","10.1186/s12868-017-0353-4"
"27334340","Decreasing predictability of visual motion enhances feed-forward processing in visual cortex when stimuli are behaviorally relevant","Kellermann T, Scholle R, Schneider F, Habel U.","Brain Struct Funct. 2017 Mar;222(2):849-866. doi: 10.1007/s00429-016-1251-8. Epub 2016 Jun 22.","Kellermann T","Brain Struct Funct","2017","2016/06/24","PMC5334427","","10.1007/s00429-016-1251-8"
"27114040","To be precise, the details don't matter: On predictive processing, precision, and level of detail of predictions","Kwisthout J, Bekkering H, van Rooij I.","Brain Cogn. 2017 Mar;112:84-91. doi: 10.1016/j.bandc.2016.02.008. Epub 2016 Apr 22.","Kwisthout J","Brain Cogn","2017","2016/04/27","","","10.1016/j.bandc.2016.02.008"
"27102775","Predictive processing simplified: The infotropic machine","Thornton C.","Brain Cogn. 2017 Mar;112:13-24. doi: 10.1016/j.bandc.2016.03.004. Epub 2016 Apr 18.","Thornton C","Brain Cogn","2017","2016/04/23","","","10.1016/j.bandc.2016.03.004"
"26905647","Explanatory pluralism: An unrewarding prediction error for free energy theorists","Colombo M, Wright C.","Brain Cogn. 2017 Mar;112:3-12. doi: 10.1016/j.bandc.2016.02.003. Epub 2016 Feb 20.","Colombo M","Brain Cogn","2017","2016/02/25","","","10.1016/j.bandc.2016.02.003"
"26275633","The role of interoceptive inference in theory of mind","Ondobaka S, Kilner J, Friston K.","Brain Cogn. 2017 Mar;112:64-68. doi: 10.1016/j.bandc.2015.08.002. Epub 2015 Aug 12.","Ondobaka S","Brain Cogn","2017","2015/08/16","PMC5312780","","10.1016/j.bandc.2015.08.002"
"27646290","Visual form predictions facilitate auditory processing at the N1","Paris T, Kim J, Davis C.","Neuroscience. 2017 Feb 20;343:157-164. doi: 10.1016/j.neuroscience.2016.09.023. Epub 2016 Sep 17.","Paris T","Neuroscience","2017","2016/09/21","","","10.1016/j.neuroscience.2016.09.023"
"28041787","Brain mechanisms in religion and spirituality: An integrative predictive processing framework","van Elk M, Aleman A.","Neurosci Biobehav Rev. 2017 Feb;73:359-378. doi: 10.1016/j.neubiorev.2016.12.031. Epub 2016 Dec 29.","van Elk M","Neurosci Biobehav Rev","2017","2017/01/03","","","10.1016/j.neubiorev.2016.12.031"
"29342804","Tuning in to art: A predictive processing account of negative emotion in art","Van de Cruys S, Chamberlain R, Wagemans J.","Behav Brain Sci. 2017 Jan;40:e377. doi: 10.1017/S0140525X17001868.","Van de Cruys S","Behav Brain Sci","2017","2018/01/19","","","10.1017/S0140525X17001868"
"29232684","Beyond Autism: Introducing the Dialectical Misattunement Hypothesis and a Bayesian Account of Intersubjectivity","Bolis D, Balsters J, Wenderoth N, Becchio C, Schilbach L.","Psychopathology. 2017;50(6):355-372. doi: 10.1159/000484353. Epub 2017 Dec 13.","Bolis D","Psychopathology","2017","2017/12/13","","","10.1159/000484353"
"27994535","3Mo: A Model for Music-Based Biofeedback","Maes PJ, Buhmann J, Leman M.","Front Neurosci. 2016 Dec 2;10:548. doi: 10.3389/fnins.2016.00548. eCollection 2016.","Maes PJ","Front Neurosci","2016","2016/12/21","PMC5133250","","10.3389/fnins.2016.00548"
"27997951","Looking for a Location: Dissociated Effects of Event-Related Plausibility and Verb-Argument Information on Predictive Processing in Aphasia","Hayes RA, Dickey MW, Warren T.","Am J Speech Lang Pathol. 2016 Dec 1;25(4S):S758-S775. doi: 10.1044/2016_AJSLP-15-0145.","Hayes RA","Am J Speech Lang Pathol","2016","2016/12/21","PMC5569622","","10.1044/2016_AJSLP-15-0145"
"28080966","Active interoceptive inference and the emotional brain","Seth AK, Friston KJ.","Philos Trans R Soc Lond B Biol Sci. 2016 Nov 19;371(1708):20160007. doi: 10.1098/rstb.2016.0007. Epub 2016 Oct 10.","Seth AK","Philos Trans R Soc Lond B Biol Sci","2016","2017/01/13","PMC5062097","","10.1098/rstb.2016.0007"
"27895552","Computational Models of Auditory Scene Analysis: A Review","Szabó BT, Denham SL, Winkler I.","Front Neurosci. 2016 Nov 15;10:524. doi: 10.3389/fnins.2016.00524. eCollection 2016.","Szabó BT","Front Neurosci","2016","2016/11/30","PMC5108797","","10.3389/fnins.2016.00524"
"28123832","More than a mere sequence: predictive processing of wh-dependencies in early bilinguals","Kljajevic V.","Transl Neurosci. 2016 Nov 13;7(1):126-132. doi: 10.1515/tnsci-2016-0019. eCollection 2016.","Kljajevic V","Transl Neurosci","2016","2017/01/27","PMC5234511","","10.1515/tnsci-2016-0019"
"27732612","""If You Have to Ask, You'll Never Know"": Effects of Specialised Stylistic Expertise on Predictive Processing of Music","Hansen NC, Vuust P, Pearce M.","PLoS One. 2016 Oct 12;11(10):e0163584. doi: 10.1371/journal.pone.0163584. eCollection 2016.","Hansen NC","PLoS One","2016","2016/10/13","PMC5061385","","10.1371/journal.pone.0163584"
"27777555","The Predictive Processing Paradigm Has Roots in Kant","Swanson LR.","Front Syst Neurosci. 2016 Oct 10;10:79. doi: 10.3389/fnsys.2016.00079. eCollection 2016.","Swanson LR","Front Syst Neurosci","2016","2016/10/26","PMC5056171","","10.3389/fnsys.2016.00079"
"27698260","Rapid Release From Listening Effort Resulting From Semantic Context, and Effects of Spectral Degradation and Cochlear Implants","Winn MB.","Trends Hear. 2016 Oct 3;20:2331216516669723. doi: 10.1177/2331216516669723.","Winn MB","Trends Hear","2016","2016/10/05","PMC5051669","","10.1177/2331216516669723"
"27629709","Transitional Probabilities Are Prioritized over Stimulus/Pattern Probabilities in Auditory Deviance Detection: Memory Basis for Predictive Sound Processing","Mittag M, Takegata R, Winkler I.","J Neurosci. 2016 Sep 14;36(37):9572-9. doi: 10.1523/JNEUROSCI.1041-16.2016.","Mittag M","J Neurosci","2016","2016/09/16","PMC6601944","","10.1523/JNEUROSCI.1041-16.2016"
"28966988","Reduced Neural Recruitment for Bayesian Adjustment of Inhibitory Control in Methamphetamine Dependence","Harlé KM, Zhang S, Ma N, Yu AJ, Paulus MP.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2016 Sep;1(5):448-459. doi: 10.1016/j.bpsc.2016.06.008.","Harlé KM","Biol Psychiatry Cogn Neurosci Neuroimaging","2016","2017/10/03","PMC5621759","NIHMS809972","10.1016/j.bpsc.2016.06.008"
"27559320","Semantic Processing in Deaf and Hard-of-Hearing Children: Large N400 Mismatch Effects in Brain Responses, Despite Poor Semantic Ability","Kallioinen P, Olofsson J, Nakeva von Mentzer C, Lindgren M, Ors M, Sahlén BS, Lyxell B, Engström E, Uhlén I.","Front Psychol. 2016 Aug 10;7:1146. doi: 10.3389/fpsyg.2016.01146. eCollection 2016.","Kallioinen P","Front Psychol","2016","2016/08/26","PMC4978721","","10.3389/fpsyg.2016.01146"
"27249802","Internal modeling of upcoming speech: A causal role of the right posterior cerebellum in non-motor aspects of language production","Runnqvist E, Bonnard M, Gauvin HS, Attarian S, Trébuchon A, Hartsuiker RJ, Alario FX.","Cortex. 2016 Aug;81:203-14. doi: 10.1016/j.cortex.2016.05.008. Epub 2016 May 21.","Runnqvist E","Cortex","2016","2016/06/02","","","10.1016/j.cortex.2016.05.008"
"27507953","Cultural Affordances: Scaffolding Local Worlds Through Shared Intentionality and Regimes of Attention","Ramstead MJ, Veissière SP, Kirmayer LJ.","Front Psychol. 2016 Jul 26;7:1090. doi: 10.3389/fpsyg.2016.01090. eCollection 2016.","Ramstead MJ","Front Psychol","2016","2016/08/11","PMC4960915","","10.3389/fpsyg.2016.01090"
"27468262","Probabilistic Models and Generative Neural Networks: Towards an Unified Framework for Modeling Normal and Impaired Neurocognitive Functions","Testolin A, Zorzi M.","Front Comput Neurosci. 2016 Jul 13;10:73. doi: 10.3389/fncom.2016.00073. eCollection 2016.","Testolin A","Front Comput Neurosci","2016","2016/07/29","PMC4943066","","10.3389/fncom.2016.00073"
"27458337","Atypical Brain Mechanisms of Prediction According to Uncertainty in Autism","Thillay A, Lemaire M, Roux S, Houy-Durand E, Barthélémy C, Knight RT, Bidet-Caulet A, Bonnet-Brilhault F.","Front Neurosci. 2016 Jul 8;10:317. doi: 10.3389/fnins.2016.00317. eCollection 2016.","Thillay A","Front Neurosci","2016","2016/07/27","PMC4937033","","10.3389/fnins.2016.00317"
"27174389","Visual mismatch negativity (vMMN): A review and meta-analysis of studies in psychiatric and neurological disorders","Kremláček J, Kreegipuu K, Tales A, Astikainen P, Põldver N, Näätänen R, Stefanics G.","Cortex. 2016 Jul;80:76-112. doi: 10.1016/j.cortex.2016.03.017. Epub 2016 Mar 31.","Kremláček J","Cortex","2016","2016/05/14","","","10.1016/j.cortex.2016.03.017"
"27137101","Sensory suppression of brain responses to self-generated sounds is observed with and without the perception of agency","Timm J, Schönwiesner M, Schröger E, SanMiguel I.","Cortex. 2016 Jul;80:5-20. doi: 10.1016/j.cortex.2016.03.018. Epub 2016 Apr 2.","Timm J","Cortex","2016","2016/05/04","","","10.1016/j.cortex.2016.03.018"
"27199648","Predictive Technologies: Can Smart Tools Augment the Brain's Predictive Abilities?","Pezzulo G, D'Ausilio A, Gaggioli A.","Front Neurosci. 2016 Apr 27;10:186. doi: 10.3389/fnins.2016.00186. eCollection 2016.","Pezzulo G","Front Neurosci","2016","2016/05/21","PMC4846798","","10.3389/fnins.2016.00186"
"27010386","The Yin and the Yang of Prediction: An fMRI Study of Semantic Predictive Processing","Weber K, Lau EF, Stillerman B, Kuperberg GR.","PLoS One. 2016 Mar 24;11(3):e0148637. doi: 10.1371/journal.pone.0148637. eCollection 2016.","Weber K","PLoS One","2016","2016/03/25","PMC4806910","","10.1371/journal.pone.0148637"
