PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33266972","PID Control as a Process of Active Inference with Linear Generative Models","Baltieri M, Buckley CL.","Entropy (Basel). 2019 Mar 7;21(3):257. doi: 10.3390/e21030257.","Baltieri M","Entropy (Basel)","2019","2020/12/03","PMC7514737","","10.3390/e21030257"
"30890965","A Bayesian Account of the Sensory-Motor Interactions Underlying Symptoms of Tourette Syndrome","Rae CL, Critchley HD, Seth AK.","Front Psychiatry. 2019 Mar 5;10:29. doi: 10.3389/fpsyt.2019.00029. eCollection 2019.","Rae CL","Front Psychiatry","2019","2019/03/21","PMC6412155","","10.3389/fpsyt.2019.00029"
"30760743","Belief of agency changes dynamics in sensorimotor networks","Buchholz VN, David N, Sengelmann M, Engel AK.","Sci Rep. 2019 Feb 13;9(1):1995. doi: 10.1038/s41598-018-37912-w.","Buchholz VN","Sci Rep","2019","2019/02/15","PMC6374441","","10.1038/s41598-018-37912-w"
"28756189","Historical pitfalls and new directions in the neuroscience of emotion","Barrett LF, Satpute AB.","Neurosci Lett. 2019 Feb 6;693:9-18. doi: 10.1016/j.neulet.2017.07.045. Epub 2017 Jul 26.","Barrett LF","Neurosci Lett","2019","2017/07/31","PMC5785564","NIHMS904078","10.1016/j.neulet.2017.07.045"
"30268880","An information-theoretic perspective on the costs of cognition","Zénon A, Solopchuk O, Pezzulo G.","Neuropsychologia. 2019 Feb 4;123:5-18. doi: 10.1016/j.neuropsychologia.2018.09.013. Epub 2018 Sep 28.","Zénon A","Neuropsychologia","2019","2018/10/01","","","10.1016/j.neuropsychologia.2018.09.013"
"30472370","Focus of attention modulates the heartbeat evoked potential","Petzschner FH, Weber LA, Wellstein KV, Paolini G, Do CT, Stephan KE.","Neuroimage. 2019 Feb 1;186:595-606. doi: 10.1016/j.neuroimage.2018.11.037. Epub 2018 Nov 22.","Petzschner FH","Neuroimage","2019","2018/11/26","","","10.1016/j.neuroimage.2018.11.037"
"30407133","Impulsivity and Active Inference","Mirza MB, Adams RA, Parr T, Friston K.","J Cogn Neurosci. 2019 Feb;31(2):202-220. doi: 10.1162/jocn_a_01352. Epub 2018 Nov 8.","Mirza MB","J Cogn Neurosci","2019","2018/11/09","","","10.1162/jocn_a_01352"
"30687519","Waving goodbye to contrast: self-generated hand movements attenuate visual sensitivity","Vasser M, Vuillaume L, Cleeremans A, Aru J.","Neurosci Conscious. 2019 Jan 22;2019(1):niy013. doi: 10.1093/nc/niy013. eCollection 2019.","Vasser M","Neurosci Conscious","2019","2019/01/29","PMC6342231","","10.1093/nc/niy013"
"30608922","Locus Coeruleus tracking of prediction errors optimises cognitive flexibility: An Active Inference model","Sales AC, Friston KJ, Jones MW, Pickering AE, Moran RJ.","PLoS Comput Biol. 2019 Jan 4;15(1):e1006267. doi: 10.1371/journal.pcbi.1006267. eCollection 2019 Jan.","Sales AC","PLoS Comput Biol","2019","2019/01/05","PMC6334975","","10.1371/journal.pcbi.1006267"
"30940252","The value of uncertainty: An active inference perspective","Pezzulo G, Friston KJ.","Behav Brain Sci. 2019 Jan;42:e47. doi: 10.1017/S0140525X18002066.","Pezzulo G","Behav Brain Sci","2019","2019/04/04","","","10.1017/S0140525X18002066"
"30604989","Alterations of agency in hypnosis: A new predictive coding model","Martin JR, Pacherie E.","Psychol Rev. 2019 Jan;126(1):133-152. doi: 10.1037/rev0000134.","Martin JR","Psychol Rev","2019","2019/01/04","","","10.1037/rev0000134"
"30471869","Predictive Processes and the Peculiar Case of Music","Koelsch S, Vuust P, Friston K.","Trends Cogn Sci. 2019 Jan;23(1):63-77. doi: 10.1016/j.tics.2018.10.006. Epub 2018 Nov 21.","Koelsch S","Trends Cogn Sci","2019","2018/11/26","","","10.1016/j.tics.2018.10.006"
"30120751","Active Inference, Novelty and Neglect","Parr T, Friston KJ.","Curr Top Behav Neurosci. 2019;41:115-128. doi: 10.1007/7854_2018_61.","Parr T","Curr Top Behav Neurosci","2019","2018/08/19","","","10.1007/7854_2018_61"
"30618988","The Projective Consciousness Model and Phenomenal Selfhood","Williford K, Bennequin D, Friston K, Rudrauf D.","Front Psychol. 2018 Dec 17;9:2571. doi: 10.3389/fpsyg.2018.02571. eCollection 2018.","Williford K","Front Psychol","2018","2019/01/09","PMC6304424","","10.3389/fpsyg.2018.02571"
"30618705","Active Fovea-Based Vision Through Computationally-Effective Model-Based Prediction","Daucé E.","Front Neurorobot. 2018 Dec 14;12:76. doi: 10.3389/fnbot.2018.00076. eCollection 2018.","Daucé E","Front Neurorobot","2018","2019/01/09","PMC6302111","","10.3389/fnbot.2018.00076"
"30568581","Formalizing the Function of Anterior Insula in Rapid Adaptation","Bossaerts P.","Front Integr Neurosci. 2018 Dec 4;12:61. doi: 10.3389/fnint.2018.00061. eCollection 2018.","Bossaerts P","Front Integr Neurosci","2018","2018/12/21","PMC6290341","","10.3389/fnint.2018.00061"
"30559703","A Predictive Processing Model of Perception and Action for Self-Other Distinction","Kahl S, Kopp S.","Front Psychol. 2018 Dec 3;9:2421. doi: 10.3389/fpsyg.2018.02421. eCollection 2018.","Kahl S","Front Psychol","2018","2018/12/19","PMC6287016","","10.3389/fpsyg.2018.02421"
"30627670","Active Inference and Auditory Hallucinations","Benrimoh D, Parr T, Vincent P, Adams RA, Friston K.","Comput Psychiatr. 2018 Dec;2:183-204. doi: 10.1162/cpsy_a_00022.","Benrimoh D","Comput Psychiatr","2018","2019/01/11","PMC6317754","","10.1162/cpsy_a_00022"
"30350226","Deep active inference","Ueltzhöffer K.","Biol Cybern. 2018 Dec;112(6):547-573. doi: 10.1007/s00422-018-0785-7. Epub 2018 Oct 22.","Ueltzhöffer K","Biol Cybern","2018","2018/10/24","","","10.1007/s00422-018-0785-7"
"30483088","The Anatomy of Inference: Generative Models and Brain Structure","Parr T, Friston KJ.","Front Comput Neurosci. 2018 Nov 13;12:90. doi: 10.3389/fncom.2018.00090. eCollection 2018.","Parr T","Front Comput Neurosci","2018","2018/11/29","PMC6243103","","10.3389/fncom.2018.00090"
"30392827","A neuro-cognitive process model of emotional intelligence","Smith R, Killgore WDS, Alkozei A, Lane RD.","Biol Psychol. 2018 Nov;139:131-151. doi: 10.1016/j.biopsycho.2018.10.012. Epub 2018 Oct 28.","Smith R","Biol Psychol","2018","2018/11/06","","","10.1016/j.biopsycho.2018.10.012"
"30153441","Intelligence and uncertainty: Implications of hierarchical predictive processing for the neuroscience of cognitive ability","Euler MJ.","Neurosci Biobehav Rev. 2018 Nov;94:93-112. doi: 10.1016/j.neubiorev.2018.08.013. Epub 2018 Aug 25.","Euler MJ","Neurosci Biobehav Rev","2018","2018/08/29","","","10.1016/j.neubiorev.2018.08.013"
"30007575","The Predictive Coding Account of Psychosis","Sterzer P, Adams RA, Fletcher P, Frith C, Lawrie SM, Muckli L, Petrovic P, Uhlhaas P, Voss M, Corlett PR.","Biol Psychiatry. 2018 Nov 1;84(9):634-643. doi: 10.1016/j.biopsych.2018.05.015. Epub 2018 May 25.","Sterzer P","Biol Psychiatry","2018","2018/07/16","PMC6169400","NIHMS987515","10.1016/j.biopsych.2018.05.015"
"30429814","Rapid Eye Movements in Sleep Furnish a Unique Probe Into Consciousness","Hong CC, Fallon JH, Friston KJ, Harris JC.","Front Psychol. 2018 Oct 31;9:2087. doi: 10.3389/fpsyg.2018.02087. eCollection 2018.","Hong CC","Front Psychol","2018","2018/11/16","PMC6220670","","10.3389/fpsyg.2018.02087"
"30416474","Context-Dependent Risk Aversion: A Model-Based Approach","Cuevas Rivera D, Ott F, Markovic D, Strobel A, Kiebel SJ.","Front Psychol. 2018 Oct 26;9:2053. doi: 10.3389/fpsyg.2018.02053. eCollection 2018.","Cuevas Rivera D","Front Psychol","2018","2018/11/13","PMC6212575","","10.3389/fpsyg.2018.02053"
"30012517","Free-energy minimization in joint agent-environment systems: A niche construction perspective","Bruineberg J, Rietveld E, Parr T, van Maanen L, Friston KJ.","J Theor Biol. 2018 Oct 14;455:161-178. doi: 10.1016/j.jtbi.2018.07.002. Epub 2018 Jul 27.","Bruineberg J","J Theor Biol","2018","2018/07/18","PMC6117456","","10.1016/j.jtbi.2018.07.002"
"30369836","Active Inference and Cognitive Consistency","Friston KJ.","Psychol Inq. 2018 Oct 10;29(2):67-73. doi: 10.1080/1047840X.2018.1480693. eCollection 2018.","Friston KJ","Psychol Inq","2018","2018/10/30","PMC6191887","","10.1080/1047840X.2018.1480693"
"30381799","A Bayesian Account of Psychopathy: A Model of Lacks Remorse and Self-Aggrandizing","Prosser A, Friston KJ, Bakker N, Parr T.","Comput Psychiatr. 2018 Oct;2:92-140. doi: 10.1162/cpsy_a_00016.","Prosser A","Comput Psychiatr","2018","2018/11/02","PMC6184370","","10.1162/cpsy_a_00016"
"29478431","What is mood? A computational perspective","Clark JE, Watson S, Friston KJ.","Psychol Med. 2018 Oct;48(14):2277-2284. doi: 10.1017/S0033291718000430. Epub 2018 Feb 26.","Clark JE","Psychol Med","2018","2018/02/27","PMC6340107","","10.1017/S0033291718000430"
"30294264","Precision and False Perceptual Inference","Parr T, Benrimoh DA, Vincent P, Friston KJ.","Front Integr Neurosci. 2018 Sep 20;12:39. doi: 10.3389/fnint.2018.00039. eCollection 2018.","Parr T","Front Integr Neurosci","2018","2018/10/09","PMC6158318","","10.3389/fnint.2018.00039"
"30075284","Functional brain changes in auditory phantom perception evoked by different stimulus frequencies","Hullfish J, Abenes I, Kovacs S, Sunaert S, De Ridder D, Vanneste S.","Neurosci Lett. 2018 Sep 14;683:160-167. doi: 10.1016/j.neulet.2018.07.043. Epub 2018 Jul 31.","Hullfish J","Neurosci Lett","2018","2018/08/04","","","10.1016/j.neulet.2018.07.043"
"30082215","Active Inference in OpenAI Gym: A Paradigm for Computational Investigations Into Psychiatric Illness","Cullen M, Davey B, Friston KJ, Moran RJ.","Biol Psychiatry Cogn Neurosci Neuroimaging. 2018 Sep;3(9):809-818. doi: 10.1016/j.bpsc.2018.06.010. Epub 2018 Jul 10.","Cullen M","Biol Psychiatry Cogn Neurosci Neuroimaging","2018","2018/08/08","","","10.1016/j.bpsc.2018.06.010"
"29949461","Active Inference, Belief Propagation, and the Bethe Approximation","Schwöbel S, Kiebel S, Marković D.","Neural Comput. 2018 Sep;30(9):2530-2567. doi: 10.1162/neco_a_01108. Epub 2018 Jun 27.","Schwöbel S","Neural Comput","2018","2018/06/28","","","10.1162/neco_a_01108"
"29894658","The Discrete and Continuous Brain: From Decisions to Movement-And Back Again","Parr T, Friston KJ.","Neural Comput. 2018 Sep;30(9):2319-2347. doi: 10.1162/neco_a_01102. Epub 2018 Jun 12.","Parr T","Neural Comput","2018","2018/06/13","PMC6115199","","10.1162/neco_a_01102"
"30214404","Expanding the Active Inference Landscape: More Intrinsic Motivations in the Perception-Action Loop","Biehl M, Guckelsberger C, Salge C, Smith SC, Polani D.","Front Neurorobot. 2018 Aug 30;12:45. doi: 10.3389/fnbot.2018.00045. eCollection 2018.","Biehl M","Front Neurorobot","2018","2018/09/15","PMC6125413","","10.3389/fnbot.2018.00045"
"30030402","Suppressed Sensory Response to Predictable Object Stimuli throughout the Ventral Visual Stream","Richter D, Ekman M, de Lange FP.","J Neurosci. 2018 Aug 22;38(34):7452-7461. doi: 10.1523/JNEUROSCI.3421-17.2018. Epub 2018 Jul 20.","Richter D","J Neurosci","2018","2018/07/22","PMC6596138","","10.1523/JNEUROSCI.3421-17.2018"
"29572721","Planning and navigation as active inference","Kaplan R, Friston KJ.","Biol Cybern. 2018 Aug;112(4):323-343. doi: 10.1007/s00422-018-0753-2. Epub 2018 Mar 23.","Kaplan R","Biol Cybern","2018","2018/03/25","PMC6060791","","10.1007/s00422-018-0753-2"
"30090081","Commentary: The Problem of Mental Action: Predictive Control Without Sensory Sheets","Pezzulo G.","Front Psychol. 2018 Jul 25;9:1291. doi: 10.3389/fpsyg.2018.01291. eCollection 2018.","Pezzulo G","Front Psychol","2018","2018/08/10","PMC6068400","","10.3389/fpsyg.2018.01291"
"29747865","Deep temporal models and active inference","Friston KJ, Rosch R, Parr T, Price C, Bowman H.","Neurosci Biobehav Rev. 2018 Jul;90:486-501. doi: 10.1016/j.neubiorev.2018.04.004. Epub 2018 May 8.","Friston KJ","Neurosci Biobehav Rev","2018","2018/05/12","PMC5998386","","10.1016/j.neubiorev.2018.04.004"
"29694845","Interoceptive inference: From computational neuroscience to clinic","Owens AP, Allen M, Ondobaka S, Friston KJ.","Neurosci Biobehav Rev. 2018 Jul;90:174-183. doi: 10.1016/j.neubiorev.2018.04.017. Epub 2018 Apr 22.","Owens AP","Neurosci Biobehav Rev","2018","2018/04/26","","","10.1016/j.neubiorev.2018.04.017"
"29331218","Knowing when to stop: Aberrant precision and evidence accumulation in schizophrenia","Limongi R, Bohaterewicz B, Nowicka M, Plewka A, Friston KJ.","Schizophr Res. 2018 Jul;197:386-391. doi: 10.1016/j.schres.2017.12.018. Epub 2018 Jan 10.","Limongi R","Schizophr Res","2018","2018/01/15","PMC6020132","","10.1016/j.schres.2017.12.018"
"29937718","Commentary: Respiration-Entrained Brain Rhythms Are Global but Often Overlooked","Corcoran AW, Pezzulo G, Hohwy J.","Front Syst Neurosci. 2018 Jun 5;12:25. doi: 10.3389/fnsys.2018.00025. eCollection 2018.","Corcoran AW","Front Syst Neurosci","2018","2018/06/26","PMC6003246","","10.3389/fnsys.2018.00025"
"29780343","'Seeing the Dark': Grounding Phenomenal Transparency and Opacity in Precision Estimation for Active Inference","Limanowski J, Friston K.","Front Psychol. 2018 May 4;9:643. doi: 10.3389/fpsyg.2018.00643. eCollection 2018.","Limanowski J","Front Psychol","2018","2018/05/22","PMC5945877","","10.3389/fpsyg.2018.00643"
"29740369","Am I Self-Conscious? (Or Does Self-Organization Entail Self-Consciousness?)","Friston K.","Front Psychol. 2018 Apr 24;9:579. doi: 10.3389/fpsyg.2018.00579. eCollection 2018.","Friston K","Front Psychol","2018","2018/05/10","PMC5928749","","10.3389/fpsyg.2018.00579"
"29621266","Intrinsic and extrinsic motivators of attachment under active inference","Cittern D, Nolte T, Friston K, Edalat A.","PLoS One. 2018 Apr 5;13(4):e0193955. doi: 10.1371/journal.pone.0193955. eCollection 2018.","Cittern D","PLoS One","2018","2018/04/06","PMC5886414","","10.1371/journal.pone.0193955"
"29643221","A variational approach to niche construction","Constant A, Ramstead MJD, Veissière SPL, Campbell JO, Friston KJ.","J R Soc Interface. 2018 Apr;15(141):20170685. doi: 10.1098/rsif.2017.0685.","Constant A","J R Soc Interface","2018","2018/04/13","PMC5938575","","10.1098/rsif.2017.0685"
"29485945","Seeing What You Feel: Affect Drives Visual Perception of Structurally Neutral Faces","Siegel EH, Wormwood JB, Quigley KS, Barrett LF.","Psychol Sci. 2018 Apr;29(4):496-503. doi: 10.1177/0956797617741718. Epub 2018 Feb 27.","Siegel EH","Psychol Sci","2018","2018/02/28","PMC5902425","NIHMS915147","10.1177/0956797617741718"
"29475638","Hierarchical Active Inference: A Theory of Motivated Control","Pezzulo G, Rigoli F, Friston KJ.","Trends Cogn Sci. 2018 Apr;22(4):294-306. doi: 10.1016/j.tics.2018.01.009. Epub 2018 Feb 20.","Pezzulo G","Trends Cogn Sci","2018","2018/02/25","PMC5870049","","10.1016/j.tics.2018.01.009"
"33500908","The Active Inference Approach to Ecological Perception: General Information Dynamics for Natural and Artificial Embodied Cognition","Linson A, Clark A, Ramamoorthy S, Friston K.","Front Robot AI. 2018 Mar 8;5:21. doi: 10.3389/frobt.2018.00021. eCollection 2018.","Linson A","Front Robot AI","2018","2021/01/27","PMC7805975","","10.3389/frobt.2018.00021"
"29407941","Active inference and the anatomy of oculomotion","Parr T, Friston KJ.","Neuropsychologia. 2018 Mar;111:334-343. doi: 10.1016/j.neuropsychologia.2018.01.041. Epub 2018 Jan 31.","Parr T","Neuropsychologia","2018","2018/02/07","PMC5884328","","10.1016/j.neuropsychologia.2018.01.041"
"29331491","Investigating the relationship between cardiac interoception and autonomic cardiac control using a predictive coding framework","Owens AP, Friston KJ, Low DA, Mathias CJ, Critchley HD.","Auton Neurosci. 2018 Mar;210:65-71. doi: 10.1016/j.autneu.2018.01.001. Epub 2018 Jan 9.","Owens AP","Auton Neurosci","2018","2018/01/15","","","10.1016/j.autneu.2018.01.001"
"29306637","Hierarchical Markov blankets and adaptive active inference: Comment on ""Answering Schrödinger's question: A free-energy formulation"" by Maxwell James Désormeau Ramstead et al","Kirchhoff M.","Phys Life Rev. 2018 Mar;24:27-28. doi: 10.1016/j.plrev.2017.12.009. Epub 2018 Jan 2.","Kirchhoff M","Phys Life Rev","2018","2018/01/08","","","10.1016/j.plrev.2017.12.009"
"29527157","Computational Neuropsychology and Bayesian Inference","Parr T, Rees G, Friston KJ.","Front Hum Neurosci. 2018 Feb 23;12:61. doi: 10.3389/fnhum.2018.00061. eCollection 2018.","Parr T","Front Hum Neurosci","2018","2018/03/13","PMC5829460","","10.3389/fnhum.2018.00061"
"29190328","The Computational Anatomy of Visual Neglect","Parr T, Friston KJ.","Cereb Cortex. 2018 Feb 1;28(2):777-790. doi: 10.1093/cercor/bhx316.","Parr T","Cereb Cortex","2018","2017/12/01","PMC6005118","","10.1093/cercor/bhx316"
"29304087","Human visual exploration reduces uncertainty about the sensed world","Mirza MB, Adams RA, Mathys C, Friston KJ.","PLoS One. 2018 Jan 5;13(1):e0190429. doi: 10.1371/journal.pone.0190429. eCollection 2018.","Mirza MB","PLoS One","2018","2018/01/06","PMC5755757","","10.1371/journal.pone.0190429"
"30996493","The anticipating brain is not a scientist: the free-energy principle from an ecological-enactive perspective","Bruineberg J, Kiverstein J, Rietveld E.","Synthese. 2018;195(6):2417-2444. doi: 10.1007/s11229-016-1239-1. Epub 2016 Oct 21.","Bruineberg J","Synthese","2018","2019/04/19","PMC6438652","","10.1007/s11229-016-1239-1"
"29887648","Active inference, enactivism and the hermeneutics of social cognition","Gallagher S, Allen M.","Synthese. 2018;195(6):2627-2648. doi: 10.1007/s11229-016-1269-8. Epub 2016 Nov 29.","Gallagher S","Synthese","2018","2018/06/12","PMC5972154","","10.1007/s11229-016-1269-8"
"29887647","From cognitivism to autopoiesis: towards a computational framework for the embodied mind","Allen M, Friston KJ.","Synthese. 2018;195(6):2459-2482. doi: 10.1007/s11229-016-1288-5. Epub 2016 Dec 22.","Allen M","Synthese","2018","2018/06/12","PMC5972168","","10.1007/s11229-016-1288-5"
"29343629","The Markov blankets of life: autonomy, active inference and the free energy principle","Kirchhoff M, Parr T, Palacios E, Friston K, Kiverstein J.","J R Soc Interface. 2018 Jan;15(138):20170792. doi: 10.1098/rsif.2017.0792.","Kirchhoff M","J R Soc Interface","2018","2018/01/19","PMC5805980","","10.1098/rsif.2017.0792"
"29263282","The perceptual shaping of anticipatory actions","Maffei G, Herreros I, Sanchez-Fibla M, Friston KJ, Verschure PFMJ.","Proc Biol Sci. 2017 Dec 20;284(1869):20171780. doi: 10.1098/rspb.2017.1780.","Maffei G","Proc Biol Sci","2017","2017/12/22","PMC5745402","","10.1098/rspb.2017.1780"
"29116142","Working memory, attention, and salience in active inference","Parr T, Friston KJ.","Sci Rep. 2017 Nov 7;7(1):14678. doi: 10.1038/s41598-017-15249-0.","Parr T","Sci Rep","2017","2017/11/09","PMC5676961","","10.1038/s41598-017-15249-0"
"29167370","Uncertainty, epistemics and active inference","Parr T, Friston KJ.","J R Soc Interface. 2017 Nov;14(136):20170376. doi: 10.1098/rsif.2017.0376.","Parr T","J R Soc Interface","2017","2017/11/24","PMC5721148","","10.1098/rsif.2017.0376"
"28472391","The theory of constructed emotion: an active inference account of interoception and categorization","Barrett LF.","Soc Cogn Affect Neurosci. 2017 Nov 1;12(11):1833. doi: 10.1093/scan/nsx060.","Barrett LF","Soc Cogn Affect Neurosci","2017","2017/05/05","PMC5691871","","10.1093/scan/nsx060"
"29093675","A Factor Graph Description of Deep Temporal Active Inference","de Vries B, Friston KJ.","Front Comput Neurosci. 2017 Oct 18;11:95. doi: 10.3389/fncom.2017.00095. eCollection 2017.","de Vries B","Front Comput Neurosci","2017","2017/11/03","PMC5651277","","10.3389/fncom.2017.00095"
"29045451","Getting to the heart of the matter: Does aberrant interoceptive processing contribute towards emotional eating?","Young HA, Williams C, Pink AE, Freegard G, Owens A, Benton D.","PLoS One. 2017 Oct 18;12(10):e0186312. doi: 10.1371/journal.pone.0186312. eCollection 2017.","Young HA","PLoS One","2017","2017/10/19","PMC5646794","","10.1371/journal.pone.0186312"
"28777724","Active Inference, Curiosity and Insight","Friston KJ, Lin M, Frith CD, Pezzulo G, Hobson JA, Ondobaka S.","Neural Comput. 2017 Oct;29(10):2633-2683. doi: 10.1162/neco_a_00999. Epub 2017 Aug 4.","Friston KJ","Neural Comput","2017","2017/08/05","","","10.1162/neco_a_00999"
"28554611","A mathematical model of embodied consciousness","Rudrauf D, Bennequin D, Granic I, Landini G, Friston K, Williford K.","J Theor Biol. 2017 Sep 7;428:106-131. doi: 10.1016/j.jtbi.2017.05.032. Epub 2017 May 26.","Rudrauf D","J Theor Biol","2017","2017/05/31","","","10.1016/j.jtbi.2017.05.032"
"28637913","Predicting green: really radical (plant) predictive processing","Calvo P, Friston K.","J R Soc Interface. 2017 Jun;14(131):20170096. doi: 10.1098/rsif.2017.0096.","Calvo P","J R Soc Interface","2017","2017/06/23","PMC5493793","","10.1098/rsif.2017.0096"
"28416414","Deep temporal models and active inference","Friston KJ, Rosch R, Parr T, Price C, Bowman H.","Neurosci Biobehav Rev. 2017 Jun;77:388-402. doi: 10.1016/j.neubiorev.2017.04.009. Epub 2017 Apr 14.","Friston KJ","Neurosci Biobehav Rev","2017","2017/04/19","PMC5461873","","10.1016/j.neubiorev.2017.04.009"
"28333493","Bayesian approaches to autism: Towards volatility, action, and behavior","Palmer CJ, Lawson RP, Hohwy J.","Psychol Bull. 2017 May;143(5):521-542. doi: 10.1037/bul0000097. Epub 2017 Mar 23.","Palmer CJ","Psychol Bull","2017","2017/03/24","","","10.1037/bul0000097"
"28226255","Action perception as hypothesis testing","Donnarumma F, Costantini M, Ambrosini E, Friston K, Pezzulo G.","Cortex. 2017 Apr;89:45-60. doi: 10.1016/j.cortex.2017.01.016. Epub 2017 Jan 31.","Donnarumma F","Cortex","2017","2017/02/23","PMC5383736","","10.1016/j.cortex.2017.01.016"
"30042835","Attention is withdrawn from the area of the visual field where the own hand is currently moving","Laak KJ, Vasser M, Uibopuu OJ, Aru J.","Neurosci Conscious. 2017 Feb 5;2017(1):niw025. doi: 10.1093/nc/niw025. eCollection 2017.","Laak KJ","Neurosci Conscious","2017","2018/07/26","PMC6007132","","10.1093/nc/niw025"
"29417960","The graphical brain: Belief propagation and active inference","Friston KJ, Parr T, de Vries B.","Netw Neurosci. 2017;1(4):381-414. doi: 10.1162/NETN_a_00018. Epub 2017 Dec 31.","Friston KJ","Netw Neurosci","2017","2018/02/09","PMC5798592","EMS75272","10.1162/NETN_a_00018"
"29232684","Beyond Autism: Introducing the Dialectical Misattunement Hypothesis and a Bayesian Account of Intersubjectivity","Bolis D, Balsters J, Wenderoth N, Becchio C, Schilbach L.","Psychopathology. 2017;50(6):355-372. doi: 10.1159/000484353. Epub 2017 Dec 13.","Bolis D","Psychopathology","2017","2017/12/13","","","10.1159/000484353"
"27870614","Active Inference: A Process Theory","Friston K, FitzGerald T, Rigoli F, Schwartenbeck P, Pezzulo G.","Neural Comput. 2017 Jan;29(1):1-49. doi: 10.1162/NECO_a_00912. Epub 2016 Nov 21.","Friston K","Neural Comput","2017","2016/11/22","","","10.1162/NECO_a_00912"
"27798257","The theory of constructed emotion: an active inference account of interoception and categorization","Barrett LF.","Soc Cogn Affect Neurosci. 2017 Jan 1;12(1):1-23. doi: 10.1093/scan/nsw154.","Barrett LF","Soc Cogn Affect Neurosci","2017","2016/11/01","PMC5390700","","10.1093/scan/nsw154"
"27663763","Priors in perception: Top-down modulation, Bayesian perceptual learning rate, and prediction error minimization","Hohwy J.","Conscious Cogn. 2017 Jan;47:75-85. doi: 10.1016/j.concog.2016.09.004. Epub 2016 Sep 20.","Hohwy J","Conscious Cogn","2017","2016/09/25","","","10.1016/j.concog.2016.09.004"
"27928070","Novel response patterns during repeated presentation of affective and neutral stimuli","Satpute AB, Hanington L, Barrett LF.","Soc Cogn Affect Neurosci. 2016 Dec;11(12):1919-1932. doi: 10.1093/scan/nsw104.","Satpute AB","Soc Cogn Affect Neurosci","2016","2016/12/09","PMC5141956","","10.1093/scan/nsw104"
"28080969","An active inference theory of allostasis and interoception in depression","Barrett LF, Quigley KS, Hamilton P.","Philos Trans R Soc Lond B Biol Sci. 2016 Nov 19;371(1708):20160011. doi: 10.1098/rstb.2016.0011. Epub 2016 Oct 10.","Barrett LF","Philos Trans R Soc Lond B Biol Sci","2016","2017/01/13","PMC5062100","","10.1098/rstb.2016.0011"
"27895566","Allostatic Self-efficacy: A Metacognitive Theory of Dyshomeostasis-Induced Fatigue and Depression","Stephan KE, Manjaly ZM, Mathys CD, Weber LA, Paliwal S, Gard T, Tittgemeyer M, Fleming SM, Haker H, Seth AK, Petzschner FH.","Front Hum Neurosci. 2016 Nov 15;10:550. doi: 10.3389/fnhum.2016.00550. eCollection 2016.","Stephan KE","Front Hum Neurosci","2016","2016/11/30","PMC5108808","","10.3389/fnhum.2016.00550"
"27826271","Why Harmless Sensations Might Hurt in Individuals with Chronic Pain: About Heightened Prediction and Perception of Pain in the Mind","Hechler T, Endres D, Thorwart A.","Front Psychol. 2016 Oct 25;7:1638. doi: 10.3389/fpsyg.2016.01638. eCollection 2016.","Hechler T","Front Psychol","2016","2016/11/10","PMC5078757","","10.3389/fpsyg.2016.01638"
"27683002","Active inference and robot control: a case study","Pio-Lopez L, Nizard A, Friston K, Pezzulo G.","J R Soc Interface. 2016 Sep;13(122):20160616. doi: 10.1098/rsif.2016.0616.","Pio-Lopez L","J R Soc Interface","2016","2016/09/30","PMC5046960","","10.1098/rsif.2016.0616"
"27391681","Active Inference and Learning in the Cerebellum","Friston K, Herreros I.","Neural Comput. 2016 Sep;28(9):1812-39. doi: 10.1162/NECO_a_00863. Epub 2016 Jul 8.","Friston K","Neural Comput","2016","2016/07/09","","","10.1162/NECO_a_00863"
"27375276","Active inference and learning","Friston K, FitzGerald T, Rigoli F, Schwartenbeck P, O Doherty J, Pezzulo G.","Neurosci Biobehav Rev. 2016 Sep;68:862-879. doi: 10.1016/j.neubiorev.2016.06.022. Epub 2016 Jun 29.","Friston K","Neurosci Biobehav Rev","2016","2016/07/05","PMC5167251","","10.1016/j.neubiorev.2016.06.022"
"27517087","Computational Phenotyping in Psychiatry: A Worked Example","Schwartenbeck P, Friston K.","eNeuro. 2016 Aug 2;3(4):ENEURO.0049-16.2016. doi: 10.1523/ENEURO.0049-16.2016. eCollection 2016 Jul-Aug.","Schwartenbeck P","eNeuro","2016","2016/08/13","PMC4969668","","10.1523/ENEURO.0049-16.2016"
"27432960","Hierarchical decision processes that operate over distinct timescales underlie choice and changes in strategy","Purcell BA, Kiani R.","Proc Natl Acad Sci U S A. 2016 Aug 2;113(31):E4531-40. doi: 10.1073/pnas.1524685113. Epub 2016 Jul 18.","Purcell BA","Proc Natl Acad Sci U S A","2016","2016/07/20","PMC4978308","","10.1073/pnas.1524685113"
"27471478","Free Energy and Virtual Reality in Neuroscience and Psychoanalysis: A Complexity Theory of Dreaming and Mental Disorder","Hopkins J.","Front Psychol. 2016 Jul 15;7:922. doi: 10.3389/fpsyg.2016.00922. eCollection 2016.","Hopkins J","Front Psychol","2016","2016/07/30","PMC4946392","","10.3389/fpsyg.2016.00922"
