,title,authors,where_published,year,doi
944,Early visual deprivation induces structural plasticity in gray and white matter,"Noppeney U, Friston KJ, Ashburner J, Frackowiak R, Price CJ.",Curr Biol,2005,10.1016/j.cub.2005.06.053
945,Delayed hemodynamic responses in schizophrenia,"Ford JM, Johnson MB, Whitfield SL, Faustman WO, Mathalon DH.",Neuroimage,2005,10.1016/j.neuroimage.2005.03.001
946,Unified segmentation,"Ashburner J, Friston KJ.",Neuroimage,2005,10.1016/j.neuroimage.2005.02.018
947,Assessing interactions of linear and nonlinear neuronal sources using MEG beamformers: a proof of concept,"Hadjipapas A, Hillebrand A, Holliday IE, Singh KD, Barnes GR.",Clin Neurophysiol,2005,10.1016/j.clinph.2005.01.014
948,Attention to pain localization and unpleasantness discriminates the functions of the medial and lateral pain systems,"Kulkarni B, Bentley DE, Elliott R, Youell P, Watson A, Derbyshire SW, Frackowiak RS, Friston KJ, Jones AK.",Eur J Neurosci,2005,10.1111/j.1460-9568.2005.04098.x
949,Stochastic models of neuronal dynamics,"Harrison LM, David O, Friston KJ.",Philos Trans R Soc Lond B Biol Sci,2005,10.1098/rstb.2005.1648
950,Bilinear dynamical systems,"Penny W, Ghahramani Z, Friston K.",Philos Trans R Soc Lond B Biol Sci,2005,10.1098/rstb.2005.1642
951,Condition-dependent functional connectivity: syntax networks in bilinguals,"Dodel S, Golestani N, Pallier C, Elkouby V, Le Bihan D, Poline JB.",Philos Trans R Soc Lond B Biol Sci,2005,10.1098/rstb.2005.1653
952,Introduction: multimodal neuroimaging of brain connectivity,"Valdés-Sosa PA, Kötter R, Friston KJ.",Philos Trans R Soc Lond B Biol Sci,2005,10.1098/rstb.2005.1655
953,Frequency specific changes in regional cerebral blood flow and motor system connectivity following rTMS to the primary motor cortex,"Rounis E, Lee L, Siebner HR, Rowe JB, Friston KJ, Rothwell JC, Frackowiak RS.",Neuroimage,2005,10.1016/j.neuroimage.2005.01.037
954,Functional ontologies for cognition: The systematic definition of structure and function,"Price CJ, Friston KJ.",Cogn Neuropsychol,2005,10.1080/02643290442000095
955,A theory of cortical responses,Friston K.,Philos Trans R Soc Lond B Biol Sci,2005,10.1098/rstb.2005.1622
956,Modelling event-related responses in the brain,"David O, Harrison L, Friston KJ.",Neuroimage,2005,10.1016/j.neuroimage.2004.12.030
957,Unified SPM-ICA for fMRI analysis,"Hu D, Yan L, Liu Y, Zhou Z, Friston KJ, Tan C, Wu D.",Neuroimage,2005,10.1016/j.neuroimage.2004.12.031
958,Conjunction revisited,"Friston KJ, Penny WD, Glaser DE.",Neuroimage,2005,10.1016/j.neuroimage.2005.01.013
959,Valid conjunction inference with the minimum statistic,"Nichols T, Brett M, Andersson J, Wager T, Poline JB.",Neuroimage,2005,10.1016/j.neuroimage.2004.12.005
960,"Information theory, novelty and hippocampal responses: unpredicted or unpredictable?","Strange BA, Duggins A, Penny W, Dolan RJ, Friston KJ.",Neural Netw,2005,10.1016/j.neunet.2004.12.004
961,A PET study exploring the laterality of brainstem activation in migraine using glyceryl trinitrate,"Afridi SK, Matharu MS, Lee L, Kaube H, Friston KJ, Frackowiak RS, Goadsby PJ.",Brain,2005,10.1093/brain/awh416
962,Disconnection and cognitive dysmetria in schizophrenia,Friston K.,Am J Psychiatry,2005,10.1176/appi.ajp.162.3.429
963,Learning-related fMRI activation associated with a rotational visuo-motor transformation,"Graydon FX, Friston KJ, Thomas CG, Brooks VB, Menon RS.",Brain Res Cogn Brain Res,2005,10.1016/j.cogbrainres.2004.09.007
964,Applications of random field theory to electrophysiology,"Kilner JM, Kiebel SJ, Friston KJ.",Neurosci Lett,2005,10.1016/j.neulet.2004.10.052
965,Activation in posterior superior temporal sulcus parallels parameter inducing the percept of animacy,"Schultz J, Friston KJ, O'Doherty J, Wolpert DM, Frith CD.",Neuron,2005,10.1016/j.neuron.2004.12.052
966,An empirical Bayesian solution to the source reconstruction problem in EEG,"Phillips C, Mattout J, Rugg MD, Maquet P, Friston KJ.",Neuroimage,2005,10.1016/j.neuroimage.2004.10.030
967,Bayesian fMRI time series analysis with spatial priors,"Penny WD, Trujillo-Barreto NJ, Friston KJ.",Neuroimage,2005,10.1016/j.neuroimage.2004.08.034
968,Modeling brain responses,"Friston KJ, Penny W, David O.",Int Rev Neurobiol,2005,10.1016/S0074-7742(05)66003-5
969,Models of brain function in neuroimaging,Friston KJ.,Annu Rev Psychol,2005,10.1146/annurev.psych.56.091103.070311
970,Mixed-effects and fMRI studies,"Friston KJ, Stephan KE, Lund TE, Morcom A, Kiebel S.",Neuroimage,2005,10.1016/j.neuroimage.2004.08.055
971,The prefrontal cortex shows context-specific changes in effective connectivity to motor or visual cortex during the selection of action or colour,"Rowe JB, Stephan KE, Friston K, Frackowiak RS, Passingham RE.",Cereb Cortex,2005,10.1093/cercor/bhh111
972,Degenerate neuronal systems sustaining cognitive functions,"Noppeney U, Friston KJ, Price CJ.",J Anat,2004,10.1111/j.0021-8782.2004.00343.x
973,Where bottom-up meets top-down: neuronal interactions during perception and imagery,"Mechelli A, Price CJ, Friston KJ, Ishai A.",Cereb Cortex,2004,10.1093/cercor/bhh087
974,fMRI activation maps based on the NN-ARx model,"Riera J, Bosch J, Yamashita O, Kawashima R, Sadato N, Okada T, Ozaki T.",Neuroimage,2004,10.1016/j.neuroimage.2004.06.039
975,Biophysical models of fMRI responses,"Stephan KE, Harrison LM, Penny WD, Friston KJ.",Curr Opin Neurobiol,2004,10.1016/j.conb.2004.08.006
976,Generative and recognition models for neuroanatomy,"Friston KJ, Ashburner J.",Neuroimage,2004,10.1016/j.neuroimage.2004.04.021
977,Comparing dynamic causal models,"Penny WD, Stephan KE, Mechelli A, Friston KJ.",Neuroimage,2004,10.1016/j.neuroimage.2004.03.026
978,Temporal difference models describe higher-order learning in humans,"Seymour B, O'Doherty JP, Dayan P, Koltzenburg M, Jones AK, Dolan RJ, Friston KJ, Frackowiak RS.",Nature,2004,10.1038/nature02581
979,Statistical parametric mapping for event-related potentials (II): a hierarchical temporal model,"Kiebel SJ, Friston KJ.",Neuroimage,2004,10.1016/j.neuroimage.2004.02.013
980,Statistical parametric mapping for event-related potentials: I. Generic considerations,"Kiebel SJ, Friston KJ.",Neuroimage,2004,10.1016/j.neuroimage.2004.02.012
981,Dissociable roles of ventral and dorsal striatum in instrumental conditioning,"O'Doherty J, Dayan P, Schultz J, Deichmann R, Friston K, Dolan RJ.",Science,2004,10.1126/science.1094285
982,The functional neuroanatomy of temporal discrimination,"Pastor MA, Day BL, Macaluso E, Friston KJ, Frackowiak RS.",J Neurosci,2004,10.1523/JNEUROSCI.4210-03.2004
983,Evaluation of different measures of functional connectivity using a neural mass model,"David O, Cosmelli D, Friston KJ.",Neuroimage,2004,10.1016/j.neuroimage.2003.10.006
984,A state-space model of the hemodynamic approach: nonlinear filtering of BOLD signals,"Riera JJ, Watanabe J, Kazuki I, Naoki M, Aubert E, Ozaki T, Kawashima R.",Neuroimage,2004,10.1016/j.neuroimage.2003.09.052
985,Modelling functional integration: a comparison of structural equation and dynamic causal models,"Penny WD, Stephan KE, Mechelli A, Friston KJ.",Neuroimage,2004,10.1016/j.neuroimage.2004.07.041
986,Affine registration: a comparison of several programs,"Zhilkin P, Alexander ME.",Magn Reson Imaging,2004,10.1016/j.mri.2003.05.004
987,Modulation of excitatory synaptic coupling facilitates synchronization and complex dynamics in a biophysical model of neuronal dynamics,"Breakspear M, Terry JR, Friston KJ.",Network,2003,
988,A neural mass model for MEG/EEG: coupling and neuronal dynamics,"David O, Friston KJ.",Neuroimage,2003,10.1016/j.neuroimage.2003.07.015
989,Learning and inference in the brain,Friston K.,Neural Netw,2003,10.1016/j.neunet.2003.06.005
990,"Dosage-sensitive X-linked locus influences the development of amygdala and orbitofrontal cortex, and fear recognition in humans","Good CD, Lawrence K, Thomas NS, Price CJ, Ashburner J, Friston KJ, Frackowiak RS, Oreland L, Skuse DH.",Brain,2003,10.1093/brain/awg242
991,A dynamic causal modeling study on category effects: bottom-up or top-down mediation?,"Mechelli A, Price CJ, Noppeney U, Friston KJ.",J Cogn Neurosci,2003,10.1162/089892903770007317
992,Assessing brain activity through spatial Bayesian variable selection,"Smith M, Pütz B, Auer D, Fahrmeir L.",Neuroimage,2003,10.1016/S1053-8119(03)00360-4
993,A heuristic for the degrees of freedom of statistics based on multiple variance parameters,"Kiebel SJ, Glaser DE, Friston KJ.",Neuroimage,2003,10.1016/s1053-8119(03)00308-2
994,A disturbance of nonlinear interdependence in scalp EEG of subjects with first episode schizophrenia,"Breakspear M, Terry JR, Friston KJ, Harris AW, Williams LM, Brown K, Brennan J, Gordon E.",Neuroimage,2003,10.1016/s1053-8119(03)00332-x
995,Studying spontaneous EEG activity with fMRI,"Salek-Haddadi A, Friston KJ, Lemieux L, Fish DR.",Brain Res Brain Res Rev,2003,10.1016/s0165-0173(03)00193-0
996,Developmental amnesia: effect of age at injury,"Vargha-Khadem F, Salmond CH, Watkins KE, Friston KJ, Gadian DG, Mishkin M.",Proc Natl Acad Sci U S A,2003,10.1073/pnas.1233756100
997,Multivariate autoregressive modeling of fMRI time series,"Harrison L, Penny WD, Friston K.",Neuroimage,2003,10.1016/s1053-8119(03)00160-5
998,Dynamic causal modelling,"Friston KJ, Harrison L, Penny W.",Neuroimage,2003,10.1016/s1053-8119(03)00202-7
999,Lateralized cognitive processes and lateralized task control in the human brain,"Stephan KE, Marshall JC, Friston KJ, Rowe JB, Ritzl A, Zilles K, Fink GR.",Science,2003,10.1126/science.1086025
1000,Posterior probability maps and SPMs,"Friston KJ, Penny W.",Neuroimage,2003,10.1016/s1053-8119(03)00144-7
1001,Variational Bayesian inference for fMRI time series,"Penny W, Kiebel S, Friston K.",Neuroimage,2003,10.1016/s1053-8119(03)00071-5
1002,Effects of visual deprivation on the organization of the semantic system,"Noppeney U, Friston KJ, Price CJ.",Brain,2003,10.1093/brain/awg152
1003,Acute remapping within the motor system induced by low-frequency repetitive transcranial magnetic stimulation,"Lee L, Siebner HR, Rowe JB, Rizzo V, Rothwell JC, Frackowiak RS, Friston KJ.",J Neurosci,2003,10.1523/JNEUROSCI.23-12-05308.2003
1004,Nonlinear synchronization in EEG and whole-head MEG recordings of healthy subjects,"Stam CJ, Breakspear M, van Cappellen van Walsum AM, van Dijk BW.",Hum Brain Mapp,2003,10.1002/hbm.10106
1005,Modeling regional and psychophysiologic interactions in fMRI: the importance of hemodynamic deconvolution,"Gitelman DR, Penny WD, Ashburner J, Friston KJ.",Neuroimage,2003,10.1016/s1053-8119(03)00058-2
1006,Functional magnetic resonance imaging of human absence seizures,"Salek-Haddadi A, Lemieux L, Merschhemke M, Friston KJ, Duncan JS, Fish DR.",Ann Neurol,2003,10.1002/ana.10586
1007,Temporal difference models and reward-related learning in the human brain,"O'Doherty JP, Dayan P, Friston K, Critchley H, Dolan RJ.",Neuron,2003,10.1016/s0896-6273(03)00169-7
1008,Mixtures of general linear models for functional neuroimaging,"Penny W, Friston K.",IEEE Trans Med Imaging,2003,10.1109/TMI.2003.809140
1009,Degeneracy and redundancy in cognitive anatomy,"Friston KJ, Price CJ.",Trends Cogn Sci,2003,10.1016/s1364-6613(03)00054-8
1010,Comparing event-related and epoch analysis in blocked design fMRI,"Mechelli A, Henson RN, Price CJ, Friston KJ.",Neuroimage,2003,10.1016/s1053-8119(02)00027-7
1011,Estimating efficiency a priori: a comparison of blocked and randomized designs,"Mechelli A, Price CJ, Henson RN, Friston KJ.",Neuroimage,2003,10.1016/s1053-8119(02)00040-x
1012,Investigating individual differences in brain abnormalities in autism,"Salmond CH, de Haan M, Friston KJ, Gadian DG, Vargha-Khadem F.",Philos Trans R Soc Lond B Biol Sci,2003,10.1098/rstb.2002.1210
1013,Effective connectivity and intersubject variability: using a multisubject network to test differences and commonalities,"Mechelli A, Penny WD, Price CJ, Gitelman DR, Friston KJ.",Neuroimage,2002,10.1006/nimg.2002.1231
1014,The importance of distributed sampling in blocked functional magnetic resonance imaging designs,"Veltman DJ, Mechelli A, Friston KJ, Price CJ.",Neuroimage,2002,10.1006/nimg.2002.1242
1015,Functional integration and inference in the brain,Friston K.,Prog Neurobiol,2002,10.1016/s0301-0082(02)00076-x
1016,Degeneracy and cognitive anatomy,"Price CJ, Friston KJ.",Trends Cogn Sci,2002,10.1016/s1364-6613(02)01976-9
1017,Distributional assumptions in voxel-based morphometry,"Salmond CH, Ashburner J, Vargha-Khadem F, Connelly A, Gadian DG, Friston KJ.",Neuroimage,2002,
1018,Attention to action: specific modulation of corticocortical interactions in humans,"Rowe J, Friston K, Frackowiak R, Passingham R.",Neuroimage,2002,
1019,The precision of anatomical normalization in the medial temporal lobe using spatial basis functions,"Salmond CH, Ashburner J, Vargha-Khadem F, Connelly A, Gadian DG, Friston KJ.",Neuroimage,2002,10.1006/nimg.2002.1191
1020,Automatic differentiation of anatomical patterns in the human brain: validation with studies of degenerative dementias,"Good CD, Scahill RI, Fox NC, Ashburner J, Friston KJ, Chan D, Crum WR, Rossor MN, Frackowiak RS.",Neuroimage,2002,10.1006/nimg.2002.1202
1021,Cholinergic modulation of experience-dependent plasticity in human auditory cortex,"Thiel CM, Friston KJ, Dolan RJ.",Neuron,2002,10.1016/s0896-6273(02)00801-2
1022,Making connections about brain connectivity,"Stone JV, Kötter R.",Trends Cogn Sci,2002,10.1016/s1364-6613(02)01943-5
1023,Anatomically informed basis functions for EEG source localization: combining functional and anatomical constraints,"Phillips C, Rugg MD, Friston KJ.",Neuroimage,2002,10.1006/nimg.2002.1143
1024,A model of the hemodynamic response and oxygen delivery to brain,"Zheng Y, Martindale J, Johnston D, Jones M, Berwick J, Mayhew J.",Neuroimage,2002,10.1006/nimg.2002.1078
1025,Reduced frontotemporal functional connectivity in schizophrenia associated with auditory hallucinations,"Lawrie SM, Buechel C, Whalley HC, Frith CD, Friston KJ, Johnstone EC.",Biol Psychiatry,2002,10.1016/s0006-3223(02)01316-1
1026,Dysfunctional connectivity in schizophrenia,Friston KJ.,World Psychiatry,2002,
1027,Bayesian estimation of dynamical systems: an application to fMRI,Friston KJ.,Neuroimage,2002,10.1006/nimg.2001.1044
1028,Classical and Bayesian inference in neuroimaging: applications,"Friston KJ, Glaser DE, Henson RN, Kiebel S, Phillips C, Ashburner J.",Neuroimage,2002,10.1006/nimg.2002.1091
1029,Classical and Bayesian inference in neuroimaging: theory,"Friston KJ, Penny W, Phillips C, Kiebel S, Hinton G, Ashburner J.",Neuroimage,2002,10.1006/nimg.2002.1090
1030,The neural structures expressing perceptual hysteresis in visual letter recognition,"Kleinschmidt A, Büchel C, Hutton C, Friston KJ, Frackowiak RS.",Neuron,2002,10.1016/s0896-6273(02)00694-3
1031,Brain single photon emission computed tomography findings in depressive pseudodementia patients,"Cho MJ, Lyoo IK, Lee DW, Kwon JS, Lee JS, Lee DS, Jung JK, Lee MC.",J Affect Disord,2002,10.1016/s0165-0327(01)00301-9
1032,Anatomically informed basis functions in multisubject studies,"Kiebel S, Friston KJ.",Hum Brain Mapp,2002,10.1002/hbm.10021
1033,Functional anatomy of visual search: regional segregations within the frontal eye fields and effective connectivity of the superior colliculus,"Gitelman DR, Parrish TB, Friston KJ, Mesulam MM.",Neuroimage,2002,10.1006/nimg.2001.1006
1034,MRI analysis of an inherited speech and language disorder: structural brain abnormalities,"Watkins KE, Vargha-Khadem F, Ashburner J, Passingham RE, Connelly A, Friston KJ, Frackowiak RS, Mishkin M, Gadian DG.",Brain,2002,10.1093/brain/awf057
1035,Anatomic constraints on cognitive theories of category specificity,"Devlin JT, Moore CJ, Mummery CJ, Gorno-Tempini ML, Phillips JA, Noppeney U, Frackowiak RS, Friston KJ, Price CJ.",Neuroimage,2002,10.1006/nimg.2001.1002
1036,Attention to action in Parkinson's disease: impaired effective connectivity among frontal cortical regions,"Rowe J, Stephan KE, Friston K, Frackowiak R, Lees A, Passingham R.",Brain,2002,10.1093/brain/awf036
1037,Functional imaging studies of neuropsychological patients: applications and limitations,"Price CJ, Friston KJ.",Neurocase,2002,10.1076/neur.8.4.345.16186
1038,Beyond phrenology: what can neuroimaging tell us about distributed circuitry?,Friston K.,Annu Rev Neurosci,2002,10.1146/annurev.neuro.25.112701.142846
1039,Automated anatomical labeling of activations in SPM using a macroscopic anatomical parcellation of the MNI MRI single-subject brain,"Tzourio-Mazoyer N, Landeau B, Papathanassiou D, Crivello F, Etard O, Delcroix N, Mazoyer B, Joliot M.",Neuroimage,2002,10.1006/nimg.2001.0978
1040,Detecting latency differences in event-related BOLD responses: application to words versus nonwords and initial versus repeated face presentations,"Henson RN, Price CJ, Rugg MD, Turner R, Friston KJ.",Neuroimage,2002,10.1006/nimg.2001.0940
1041,"""Voxel-based morphometry"" should not be used with imperfectly registered images",Bookstein FL.,Neuroimage,2001,10.1006/nimg.2001.0770
1042,Why voxel-based morphometry should be used,"Ashburner J, Friston KJ.",Neuroimage,2001,10.1006/nimg.2001.0961
1043,On the marriage of cognition and neuroscience,"McIntosh AR, Fitzpatrick SM, Friston KJ.",Neuroimage,2001,10.1006/nimg.2001.0941
1044,Anterior prefrontal cortex mediates rule learning in humans,"Strange BA, Henson RN, Friston KJ, Dolan RJ.",Cereb Cortex,2001,10.1093/cercor/11.11.1040
1045,"Brain function, nonlinear coupling, and neuronal transients",Friston KJ.,Neuroscientist,2001,10.1177/107385840100700510
1046,Nonlinear coupling between evoked rCBF and BOLD signals: a simulation study of hemodynamic responses,"Mechelli A, Price CJ, Friston KJ.",Neuroimage,2001,10.1006/nimg.2001.0876
1047,Interactions among neuronal systems assessed with functional neuroimaging,"Büchel C, Friston K.",Rev Neurol (Paris),2001,
1048,Pharmacological modulation of behavioral and neuronal correlates of repetition priming,"Thiel CM, Henson RN, Morris JS, Friston KJ, Dolan RJ.",J Neurosci,2001,10.1523/JNEUROSCI.21-17-06846.2001
1049,Cerebral asymmetry and the effects of sex and handedness on brain structure: a voxel-based morphometric analysis of 465 normal adult human brains,"Good CD, Johnsrude I, Ashburner J, Henson RN, Friston KJ, Frackowiak RS.",Neuroimage,2001,10.1006/nimg.2001.0857
1050,Zero-lag synchronous dynamics in triplets of interconnected cortical areas,"Chawla D, Friston KJ, Lumer ED.",Neural Netw,2001,10.1016/s0893-6080(01)00043-0
1051,[Brain function and local anatomy for SPM analysis],Miyashita K.,Kaku Igaku,2001,
1052,A voxel-based morphometric study of ageing in 465 normal adult human brains,"Good CD, Johnsrude IS, Ashburner J, Henson RN, Friston KJ, Frackowiak RS.",Neuroimage,2001,10.1006/nimg.2001.0786
1053,"Generative models, brain function and neuroimaging","Friston KJ, Price CJ.",Scand J Psychol,2001,10.1111/1467-9450.00228
1054,A global estimator unbiased by local changes,"Andersson JL, Ashburner J, Friston K.",Neuroimage,2001,10.1006/nimg.2001.0763
1055,Dynamic diaschisis: anatomically remote and context-sensitive human brain lesions,"Price CJ, Warburton EA, Moore CJ, Frackowiak RS, Friston KJ.",J Cogn Neurosci,2001,10.1162/08989290152001853
1056,Modeling geometric deformations in EPI time series,"Andersson JL, Hutton C, Ashburner J, Turner R, Friston K.",Neuroimage,2001,10.1006/nimg.2001.0746
1057,Voxel-based morphometry of herpes simplex encephalitis,"Gitelman DR, Ashburner J, Friston KJ, Tyler LK, Price CJ.",Neuroimage,2001,10.1006/nimg.2000.0734
1058,Dynamic representations and generative models of brain function,"Friston KJ, Price CJ.",Brain Res Bull,2001,10.1016/s0361-9230(00)00436-6
1059,Assessing study-specific regional variations in fMRI signal,"Lipschutz B, Friston KJ, Ashburner J, Turner R, Price CJ.",Neuroimage,2001,10.1006/nimg.2000.0687
1060,"Relating macroscopic measures of brain activity to fast, dynamic neuronal interactions","Chawla D, Lumer ED, Friston KJ.",Neural Comput,2000,10.1162/089976600300014737
1061,Detecting bilateral abnormalities with voxel-based morphometry,"Salmond CH, Ashburner J, Vargha-Khadem F, Gadian DG, Friston KJ.",Hum Brain Mapp,2000,10.1002/1097-0193(200011)11:3&#x0003c;223::AID-HBM80&#x0003e;3.0.CO;2-F
1062,Assessing interactions among neuronal systems using functional neuroimaging,"Büchel C, Friston K.",Neural Netw,2000,10.1016/s0893-6080(00)00066-6
1063,Neural modeling and functional brain imaging: an overview,"Horwitz B, Friston KJ, Taylor JG.",Neural Netw,2000,10.1016/s0893-6080(00)00062-9
1064,"Nonlinear responses in fMRI: the Balloon model, Volterra kernels, and other hemodynamics","Friston KJ, Mechelli A, Turner R, Price CJ.",Neuroimage,2000,10.1006/nimg.2000.0630
1065,"Brain mechanisms for detecting perceptual, semantic, and emotional deviance","Strange BA, Henson RN, Friston KJ, Dolan RJ.",Neuroimage,2000,10.1006/nimg.2000.0637
1066,Dissociable neural responses in human reward systems,"Elliott R, Friston KJ, Dolan RJ.",J Neurosci,2000,10.1523/JNEUROSCI.20-16-06159.2000
1067,Neural responses associated with cue evoked emotional states and heroin in opiate addicts,"Sell LA, Morris JS, Bearn J, Frackowiak RS, Friston KJ, Dolan RJ.",Drug Alcohol Depend,2000,10.1016/s0376-8716(99)00158-1
1068,To smooth or not to smooth? Bias and efficiency in fMRI time-series analysis,"Friston KJ, Josephs O, Zarahn E, Holmes AP, Rouquette S, Poline J.",Neuroimage,2000,10.1006/nimg.2000.0609
1069,A direct quantitative relationship between the functional properties of human and macaque V5,"Rees G, Friston K, Koch C.",Nat Neurosci,2000,10.1038/76673
1070,Attentional modulation of effective connectivity from V2 to V5/MT in humans,"Friston KJ, Büchel C.",Proc Natl Acad Sci U S A,2000,10.1073/pnas.97.13.7591
1071,Voxel-based morphometry--the methods,"Ashburner J, Friston KJ.",Neuroimage,2000,10.1006/nimg.2000.0582
1072,Variability in fMRI: an examination of intersession differences,"McGonigle DJ, Howseman AM, Athwal BS, Friston KJ, Frackowiak RS, Holmes AP.",Neuroimage,2000,10.1006/nimg.2000.0562
1073,Anatomically informed basis functions,"Kiebel SJ, Goebel R, Friston KJ.",Neuroimage,2000,10.1006/nimg.1999.0542
1074,Susceptibility-induced loss of signal: comparing PET and fMRI on a semantic task,"Devlin JT, Russell RP, Davis MH, Price CJ, Wilson J, Moss HE, Matthews PM, Tyler LK.",Neuroimage,2000,10.1006/nimg.2000.0595
1075,Regionally specific sensitivity differences in fMRI and PET: where do they come from?,"Veltman DJ, Friston KJ, Sanders G, Price CJ.",Neuroimage,2000,10.1006/nimg.2000.0581
1076,A thalamo-prefrontal system for representation in executive response choice,"Scott SK, Holmes A, Friston KJ, Wise RJ.",Neuroreport,2000,
1077,How does the brain sustain a visual percept?,"Portas CM, Strange BA, Friston KJ, Dolan RJ, Frith CD.",Proc Biol Sci,2000,10.1098/rspb.2000.1080
1078,Image registration using a symmetric prior--in three dimensions,"Ashburner J, Andersson JL, Friston KJ.",Hum Brain Mapp,2000,10.1002/(sici)1097-0193(200004)9:4<212::aid-hbm3>3.0.co;2-#
1079,A study of analysis parameters that influence the sensitivity of event-related fMRI analyses,"Hopfinger JB, Büchel C, Holmes AP, Friston KJ.",Neuroimage,2000,10.1006/nimg.2000.0549
1080,The labile brain. III. Transients and spatio-temporal receptive fields,Friston KJ.,Philos Trans R Soc Lond B Biol Sci,2000,10.1098/rstb.2000.0562
1081,"The labile brain. II. Transients, complexity and selection",Friston KJ.,Philos Trans R Soc Lond B Biol Sci,2000,10.1098/rstb.2000.0561
1082,The labile brain. I. Neuronal transients and nonlinear coupling,Friston KJ.,Philos Trans R Soc Lond B Biol Sci,2000,10.1098/rstb.2000.0560
1083,Deep dyslexia is right-hemisphere reading,Coltheart M.,Brain Lang,2000,10.1006/brln.1999.2183
1084,Nonlinear PCA: characterizing interactions between modes of brain activity,"Friston K, Phillips J, Chawla D, Büchel C.",Philos Trans R Soc Lond B Biol Sci,2000,10.1098/rstb.2000.0554
1085,The effects of presentation rate during word and pseudoword reading: a comparison of PET and fMRI,"Mechelli A, Friston KJ, Price CJ.",J Cogn Neurosci,2000,10.1162/089892900564000
1086,Functional anatomy of verbal fluency in people with schizophrenia and those at genetic risk. Focal dysfunction and distributed disconnectivity reappraised,"Spence SA, Liddle PF, Stefan MD, Hellewell JS, Sharma T, Friston KJ, Hirsch SR, Frith CD, Murray RM, Deakin JF, Grasby PM.",Br J Psychiatry,2000,10.1192/bjp.176.1.52
1087,Characterization and correction of interpolation effects in the realignment of fMRI time series,"Grootoonk S, Hutton C, Ashburner J, Howseman AM, Josephs O, Rees G, Friston KJ, Turner R.",Neuroimage,2000,10.1006/nimg.1999.0515
1088,Amygdala-hippocampal involvement in human aversive trace conditioning revealed through event-related functional magnetic resonance imaging,"Büchel C, Dolan RJ, Armony JL, Friston KJ.",J Neurosci,1999,10.1523/JNEUROSCI.19-24-10869.1999
1089,Robust smoothness estimation in statistical parametric maps using standardized residuals from the general linear model,"Kiebel SJ, Poline JB, Friston KJ, Holmes AP, Worsley KJ.",Neuroimage,1999,10.1006/nimg.1999.0508
1090,Noradrenergically mediated plasticity in a human attentional neuronal network,"Coull JT, Büchel C, Friston KJ, Frith CD.",Neuroimage,1999,10.1006/nimg.1999.0513
1091,Stochastic designs in event-related fMRI,"Friston KJ, Zarahn E, Josephs O, Henson RN, Dale AM.",Neuroimage,1999,10.1006/nimg.1999.0498
1092,Multisubject fMRI studies and conjunction analyses,"Friston KJ, Holmes AP, Price CJ, Büchel C, Worsley KJ.",Neuroimage,1999,10.1006/nimg.1999.0484
1093,"Frontal, midbrain and striatal dopaminergic function in early and advanced Parkinson's disease A 3D [(18)F]dopa-PET study","Rakshi JS, Uema T, Ito K, Bailey DL, Morrish PK, Ashburner J, Dagher A, Jenkins IH, Friston KJ, Brooks DJ.",Brain,1999,10.1093/brain/122.9.1637
1094,The relationship between synchronization among neuronal populations and their mean activity levels,"Chawla D, Lumer ED, Friston KJ.",Neural Comput,1999,10.1162/089976699300016287
1095,Covariation of activity in habenula and dorsal raphé nuclei following tryptophan depletion,"Morris JS, Smith KA, Cowen PJ, Friston KJ, Dolan RJ.",Neuroimage,1999,10.1006/nimg.1999.0455
1096,Delineating necessary and sufficient neural systems with functional imaging studies of neuropsychological patients,"Price CJ, Mummery CJ, Moore CJ, Frakowiak RS, Friston KJ.",J Cogn Neurosci,1999,10.1162/089892999563481
1097,The physiological basis of attentional modulation in extrastriate visual areas,"Chawla D, Rees G, Friston KJ.",Nat Neurosci,1999,10.1038/10230
1098,Correlation between structural and functional changes in brain in an idiopathic headache syndrome,"May A, Ashburner J, Büchel C, McGonigle DJ, Friston KJ, Frackowiak RS, Goadsby PJ.",Nat Med,1999,10.1038/10561
1099,The critical relationship between the timing of stimulus presentation and data acquisition in blocked designs with fMRI,"Price CJ, Veltman DJ, Ashburner J, Josephs O, Friston KJ.",Neuroimage,1999,10.1006/nimg.1999.0447
1100,How many subjects constitute a study?,"Friston KJ, Holmes AP, Worsley KJ.",Neuroimage,1999,10.1006/nimg.1999.0439
1101,The neuroanatomy of autism: a voxel-based whole brain analysis of structural scans,"Abell F, Krams M, Ashburner J, Passingham R, Friston K, Frackowiak R, Happé F, Frith C, Frith U.",Neuroreport,1999,10.1097/00001756-199906030-00005
1102,Brain mechanisms associated with depressive relapse and associated cognitive impairment following acute tryptophan depletion,"Smith KA, Morris JS, Friston KJ, Cowen PJ, Dolan RJ.",Br J Psychiatry,1999,10.1192/bjp.174.6.525
1103,Supra-regional brain systems and the neuropathology of schizophrenia,"Wright IC, Sharma T, Ellison ZR, McGuire PK, Friston KJ, Brammer MJ, Murray RM, Bullmore ET.",Cereb Cortex,1999,10.1093/cercor/9.4.366
1104,High-dimensional image registration using symmetric priors,"Ashburner J, Andersson JL, Friston KJ.",Neuroimage,1999,10.1006/nimg.1999.0437
