,title,authors,where_published,year,doi
477,From cognitivism to autopoiesis: towards a computational framework for the embodied mind,"Allen M, Friston KJ.",Synthese,2018,10.1007/s11229-016-1288-5
478,"The Markov blankets of life: autonomy, active inference and the free energy principle","Kirchhoff M, Parr T, Palacios E, Friston K, Kiverstein J.",J R Soc Interface,2018,10.1098/rsif.2017.0792
479,The perceptual shaping of anticipatory actions,"Maffei G, Herreros I, Sanchez-Fibla M, Friston KJ, Verschure PFMJ.",Proc Biol Sci,2017,10.1098/rspb.2017.1780
480,"Working memory, attention, and salience in active inference","Parr T, Friston KJ.",Sci Rep,2017,10.1038/s41598-017-15249-0
481,"Uncertainty, epistemics and active inference","Parr T, Friston KJ.",J R Soc Interface,2017,10.1098/rsif.2017.0376
482,The theory of constructed emotion: an active inference account of interoception and categorization,Barrett LF.,Soc Cogn Affect Neurosci,2017,10.1093/scan/nsx060
483,A Factor Graph Description of Deep Temporal Active Inference,"de Vries B, Friston KJ.",Front Comput Neurosci,2017,10.3389/fncom.2017.00095
484,Getting to the heart of the matter: Does aberrant interoceptive processing contribute towards emotional eating?,"Young HA, Williams C, Pink AE, Freegard G, Owens A, Benton D.",PLoS One,2017,10.1371/journal.pone.0186312
485,"Active Inference, Curiosity and Insight","Friston KJ, Lin M, Frith CD, Pezzulo G, Hobson JA, Ondobaka S.",Neural Comput,2017,10.1162/neco_a_00999
486,A mathematical model of embodied consciousness,"Rudrauf D, Bennequin D, Granic I, Landini G, Friston K, Williford K.",J Theor Biol,2017,10.1016/j.jtbi.2017.05.032
487,Predicting green: really radical (plant) predictive processing,"Calvo P, Friston K.",J R Soc Interface,2017,10.1098/rsif.2017.0096
488,Deep temporal models and active inference,"Friston KJ, Rosch R, Parr T, Price C, Bowman H.",Neurosci Biobehav Rev,2017,10.1016/j.neubiorev.2017.04.009
489,"Bayesian approaches to autism: Towards volatility, action, and behavior","Palmer CJ, Lawson RP, Hohwy J.",Psychol Bull,2017,10.1037/bul0000097
490,Action perception as hypothesis testing,"Donnarumma F, Costantini M, Ambrosini E, Friston K, Pezzulo G.",Cortex,2017,10.1016/j.cortex.2017.01.016
491,Attention is withdrawn from the area of the visual field where the own hand is currently moving,"Laak KJ, Vasser M, Uibopuu OJ, Aru J.",Neurosci Conscious,2017,10.1093/nc/niw025
492,The graphical brain: Belief propagation and active inference,"Friston KJ, Parr T, de Vries B.",Netw Neurosci,2017,10.1162/NETN_a_00018
493,Beyond Autism: Introducing the Dialectical Misattunement Hypothesis and a Bayesian Account of Intersubjectivity,"Bolis D, Balsters J, Wenderoth N, Becchio C, Schilbach L.",Psychopathology,2017,10.1159/000484353
494,Active Inference: A Process Theory,"Friston K, FitzGerald T, Rigoli F, Schwartenbeck P, Pezzulo G.",Neural Comput,2017,10.1162/NECO_a_00912
495,The theory of constructed emotion: an active inference account of interoception and categorization,Barrett LF.,Soc Cogn Affect Neurosci,2017,10.1093/scan/nsw154
496,"Priors in perception: Top-down modulation, Bayesian perceptual learning rate, and prediction error minimization",Hohwy J.,Conscious Cogn,2017,10.1016/j.concog.2016.09.004
497,Novel response patterns during repeated presentation of affective and neutral stimuli,"Satpute AB, Hanington L, Barrett LF.",Soc Cogn Affect Neurosci,2016,10.1093/scan/nsw104
498,An active inference theory of allostasis and interoception in depression,"Barrett LF, Quigley KS, Hamilton P.",Philos Trans R Soc Lond B Biol Sci,2016,10.1098/rstb.2016.0011
499,Allostatic Self-efficacy: A Metacognitive Theory of Dyshomeostasis-Induced Fatigue and Depression,"Stephan KE, Manjaly ZM, Mathys CD, Weber LA, Paliwal S, Gard T, Tittgemeyer M, Fleming SM, Haker H, Seth AK, Petzschner FH.",Front Hum Neurosci,2016,10.3389/fnhum.2016.00550
500,Why Harmless Sensations Might Hurt in Individuals with Chronic Pain: About Heightened Prediction and Perception of Pain in the Mind,"Hechler T, Endres D, Thorwart A.",Front Psychol,2016,10.3389/fpsyg.2016.01638
501,Active inference and robot control: a case study,"Pio-Lopez L, Nizard A, Friston K, Pezzulo G.",J R Soc Interface,2016,10.1098/rsif.2016.0616
502,Active Inference and Learning in the Cerebellum,"Friston K, Herreros I.",Neural Comput,2016,10.1162/NECO_a_00863
503,Active inference and learning,"Friston K, FitzGerald T, Rigoli F, Schwartenbeck P, O Doherty J, Pezzulo G.",Neurosci Biobehav Rev,2016,10.1016/j.neubiorev.2016.06.022
504,Computational Phenotyping in Psychiatry: A Worked Example,"Schwartenbeck P, Friston K.",eNeuro,2016,10.1523/ENEURO.0049-16.2016
505,Hierarchical decision processes that operate over distinct timescales underlie choice and changes in strategy,"Purcell BA, Kiani R.",Proc Natl Acad Sci U S A,2016,10.1073/pnas.1524685113
506,Free Energy and Virtual Reality in Neuroscience and Psychoanalysis: A Complexity Theory of Dreaming and Mental Disorder,Hopkins J.,Front Psychol,2016,10.3389/fpsyg.2016.00922
507,"Active Inference, epistemic value, and vicarious trial and error","Pezzulo G, Cartoni E, Rigoli F, Pio-Lopez L, Friston K.",Learn Mem,2016,10.1101/lm.041780.116
508,Toward a Unified Sub-symbolic Computational Theory of Cognition,Butz MV.,Front Psychol,2016,10.3389/fpsyg.2016.00925
509,"Scene Construction, Visual Foraging, and Active Inference","Mirza MB, Adams RA, Mathys CD, Friston KJ.",Front Comput Neurosci,2016,10.3389/fncom.2016.00056
510,Navigating the Affordance Landscape: Feedback Control as a Process Model of Behavior and Cognition,"Pezzulo G, Cisek P.",Trends Cogn Sci,2016,10.1016/j.tics.2016.03.013
511,Dynamic causal modelling of eye movements during pursuit: Confirming precision-encoding in V1 using MEG,"Adams RA, Bauer M, Pinotsis D, Friston KJ.",Neuroimage,2016,10.1016/j.neuroimage.2016.02.055
512,Redefining the Role of Limbic Areas in Cortical Processing,"Chanes L, Barrett LF.",Trends Cogn Sci,2016,10.1016/j.tics.2015.11.005
513,"Dopamine, reward learning, and active inference","FitzGerald TH, Dolan RJ, Friston K.",Front Comput Neurosci,2015,10.3389/fncom.2015.00136
514,"Active Inference, homeostatic regulation and adaptive behavioural control","Pezzulo G, Rigoli F, Friston K.",Prog Neurobiol,2015,10.1016/j.pneurobio.2015.09.001
515,Attenuated self-tickle sensation even under trajectory perturbation,"Van Doorn G, Paton B, Howell J, Hohwy J.",Conscious Cogn,2015,10.1016/j.concog.2015.06.016
516,"The felt presence of other minds: Predictive processing, counterfactual predictions, and mentalising in autism","Palmer CJ, Seth AK, Hohwy J.",Conscious Cogn,2015,10.1016/j.concog.2015.04.007
517,A Duet for one,"Friston K, Frith C.",Conscious Cogn,2015,10.1016/j.concog.2014.12.003
518,The Dopaminergic Midbrain Encodes the Expected Certainty about Desired Outcomes,"Schwartenbeck P, FitzGerald TH, Mathys C, Dolan R, Friston K.",Cereb Cortex,2015,10.1093/cercor/bhu159
519,Interplay Between Conceptual Expectations and Movement Predictions Underlies Action Understanding,"Ondobaka S, de Lange FP, Wittmann M, Frith CD, Bekkering H.",Cereb Cortex,2015,10.1093/cercor/bhu056
520,Music and literature: are there shared empathy and predictive mechanisms underlying their affective impact?,Omigie D.,Front Psychol,2015,10.3389/fpsyg.2015.01250
521,Perceptual inference,Aggelopoulos NC.,Neurosci Biobehav Rev,2015,10.1016/j.neubiorev.2015.05.001
522,Embodied learning of a generative neural model for biological motion perception and inference,"Schrodt F, Layher G, Neumann H, Butz MV.",Front Comput Neurosci,2015,10.3389/fncom.2015.00079
523,Interoceptive predictions in the brain,"Barrett LF, Simmons WK.",Nat Rev Neurosci,2015,10.1038/nrn3950
524,"Active inference, communication and hermeneutics","Friston KJ, Frith CD.",Cortex,2015,10.1016/j.cortex.2015.03.025
525,Knowing one's place: a free-energy approach to pattern regulation,"Friston K, Levin M, Sengupta B, Pezzulo G.",J R Soc Interface,2015,10.1098/rsif.2014.1383
526,Active inference and oculomotor pursuit: the dynamic causal modelling of eye movements,"Adams RA, Aponte E, Marshall L, Friston KJ.",J Neurosci Methods,2015,10.1016/j.jneumeth.2015.01.003
527,Divide et impera: subgoaling reduces the complexity of probabilistic inference and problem solving,"Maisto D, Donnarumma F, Pezzulo G.",J R Soc Interface,2015,10.1098/rsif.2014.1335
528,"Active inference, evidence accumulation, and the urn task","FitzGerald TH, Schwartenbeck P, Moutoussis M, Dolan RJ, Friston K.",Neural Comput,2015,10.1162/NECO_a_00699
529,"When at rest: ""Event-free"" active inference may give rise to implicit self-models of coping potential","Murray RJ, Gerrans P, Brosch T, Sander D.",Behav Brain Sci,2015,10.1017/S0140525X14001642
530,Active inference and cognitive-emotional interactions in the brain,"Pezzulo G, Barca L, Friston KJ.",Behav Brain Sci,2015,10.1017/S0140525X14001009
531,Response to commentaries: From complexity to epistemic emotions,Friston K.,Cogn Neurosci,2015,10.1080/17588928.2015.1051524
532,An active inference and epistemic value view of metacognition,"Moulin C, Souchay C.",Cogn Neurosci,2015,10.1080/17588928.2015.1051015
533,"Presence, objecthood, and the phenomenology of predictive perception",Seth AK.,Cogn Neurosci,2015,10.1080/17588928.2015.1026888
534,Active inference and epistemic value,"Friston K, Rigoli F, Ognibene D, Mathys C, Fitzgerald T, Pezzulo G.",Cogn Neurosci,2015,10.1080/17588928.2015.1020053
535,"Active inference, eye movements and oculomotor delays","Perrinet LU, Adams RA, Friston KJ.",Biol Cybern,2014,10.1007/s00422-014-0620-8
536,The anatomy of choice: dopamine and decision-making,"Friston K, Schwartenbeck P, FitzGerald T, Moutoussis M, Behrens T, Dolan RJ.",Philos Trans R Soc Lond B Biol Sci,2014,10.1098/rstb.2013.0481
537,"Autism, oxytocin and interoception","Quattrocki E, Friston K.",Neurosci Biobehav Rev,2014,10.1016/j.neubiorev.2014.09.012
538,"Predictions, perception, and a sense of self","Picard F, Friston K.",Neurology,2014,10.1212/WNL.0000000000000798
539,Getting ahead: forward models and their place in cognitive architecture,"Pickering MJ, Clark A.",Trends Cogn Sci,2014,10.1016/j.tics.2014.05.006
540,"Model averaging, optimal inference, and habit formation","FitzGerald TH, Dolan RJ, Friston KJ.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00457
541,"Beyond the ""urge to move"": objective measures for the study of agency in the post-Libet era","Wolpe N, Rowe JB.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00450
542,Re-thinking the role of motor cortex: context-sensitive motor outputs?,"Gandolla M, Ferrante S, Molteni F, Guanziroli E, Frattini T, Martegani A, Ferrigno G, Friston K, Pedrocchi A, Ward NS.",Neuroimage,2014,10.1016/j.neuroimage.2014.01.011
543,"Hebbian learning and predictive mirror neurons for actions, sensations and emotions","Keysers C, Gazzola V.",Philos Trans R Soc Lond B Biol Sci,2014,10.1098/rstb.2013.0175
544,Bayesian inferences about the self (and others): a review,"Moutoussis M, Fearon P, El-Deredy W, Dolan RJ, Friston KJ.",Conscious Cogn,2014,10.1016/j.concog.2014.01.009
545,A formal model of interpersonal inference,"Moutoussis M, Trujillo-Barreto NJ, El-Deredy W, Dolan RJ, Friston KJ.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00160
546,Active inference and agency,Friston K.,Cogn Neurosci,2014,10.1080/17588928.2014.905517
547,A predictive processing theory of sensorimotor contingencies: Explaining the puzzle of perceptual presence and its absence in synesthesia,Seth AK.,Cogn Neurosci,2014,10.1080/17588928.2013.877880
548,Can you tickle yourself if you swap bodies with someone else?,"Van Doorn G, Hohwy J, Symmons M.",Conscious Cogn,2014,10.1016/j.concog.2013.10.009
549,The functional anatomy of attention: a DCM study,"Brown HR, Friston KJ.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00784
550,Reflections on agranular architecture: predictive coding in the motor cortex,"Shipp S, Adams RA, Friston KJ.",Trends Neurosci,2013,10.1016/j.tins.2013.09.004
551,"Interoceptive inference, emotion, and the embodied self",Seth AK.,Trends Cogn Sci,2013,10.1016/j.tics.2013.09.007
552,"Active inference, sensory attenuation and illusions","Brown H, Adams RA, Parees I, Edwards M, Friston K.",Cogn Process,2013,10.1007/s10339-013-0571-3
553,"Exploration, novelty, surprise, and free energy minimization","Schwartenbeck P, Fitzgerald T, Dolan RJ, Friston K.",Front Psychol,2013,10.3389/fpsyg.2013.00710
554,The anatomy of choice: active inference and agency,"Friston K, Schwartenbeck P, Fitzgerald T, Moutoussis M, Behrens T, Dolan RJ.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00598
555,Minimal self-models and the free energy principle,"Limanowski J, Blankenburg F.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00547
556,Life as we know it,Friston K.,J R Soc Interface,2013,10.1098/rsif.2013.0475
557,Active inference and free energy,Friston K.,Behav Brain Sci,2013,10.1017/S0140525X12002142
558,The computational anatomy of psychosis,"Adams RA, Stephan KE, Brown HR, Frith CD, Friston KJ.",Front Psychiatry,2013,10.3389/fpsyt.2013.00047
559,Predictions not commands: active inference in the motor system,"Adams RA, Shipp S, Friston KJ.",Brain Struct Funct,2013,10.1007/s00429-012-0475-5
560,An Active Inference view of cognitive control,Pezzulo G.,Front Psychol,2012,10.3389/fpsyg.2012.00478
561,What is value-accumulated reward or evidence?,"Friston K, Adams R, Montague R.",Front Neurorobot,2012,10.3389/fnbot.2012.00011
562,Active inference and agency: optimal control without cost functions,"Friston K, Samothrakis S, Montague R.",Biol Cybern,2012,10.1007/s00422-012-0512-8
563,Perceptions as hypotheses: saccades as experiments,"Friston K, Adams RA, Perrinet L, Breakspear M.",Front Psychol,2012,10.3389/fpsyg.2012.00151
564,Smooth pursuit and visual occlusion: active inference and oculomotor control in schizophrenia,"Adams RA, Perrinet LU, Friston K.",PLoS One,2012,10.1371/journal.pone.0047502
565,"Dopamine, affordance and active inference","Friston KJ, Shiner T, FitzGerald T, Galea JM, Adams R, Brown H, Dolan RJ, Moran R, Stephan KE, Bestmann S.",PLoS Comput Biol,2012,10.1371/journal.pcbi.1002327
566,Believing is perceiving: mismatch between self-report and actigraphy in psychogenic tremor,"Pareés I, Saifee TA, Kassavetis P, Kojovic M, Rubio-Agusti I, Rothwell JC, Bhatia KP, Edwards MJ.",Brain,2012,10.1093/brain/awr292
567,A psychovisual quality metric in free-energy principle,"Zhai G, Wu X, Yang X, Lin W, Zhang W.",IEEE Trans Image Process,2012,10.1109/TIP.2011.2161092
568,Why do we see what's not there?,"Jolij J, Meurs M, Haitel E.",Commun Integr Biol,2011,10.4161/cib.17754
569,"Active inference, attention, and motor preparation","Brown H, Friston K, Bestmann S.",Front Psychol,2011,10.3389/fpsyg.2011.00218
570,Action understanding and active inference,"Friston K, Mattout J, Kilner J.",Biol Cybern,2011,10.1007/s00422-011-0424-z
571,Reinforcement learning or active inference?,"Friston KJ, Daunizeau J, Kiebel SJ.",PLoS One,2009,10.1371/journal.pone.0006421
