,title,authors,where_published,year,doi
1344,"Formants of children, women, and men: the effects of vocal intensity variation","Huber JE, Stathopoulos ET, Curione GM, Ash TA, Johnson K.",J Acoust Soc Am,1999,10.1121/1.427150
1345,Homogeneous Intrinsic Neuronal Excitability Induces Overfitting to Sensory Noise: A Robot Model of Neurodevelopmental Disorder,"Idei H, Murata S, Yamashita Y, Ogata T.",Front Psychiatry,2020,10.3389/fpsyt.2020.00762
1346,Stranger to my face: Top-down and bottom-up effects underlying prioritization of images of one's face,"Woźniak M, Hohwy J.",PLoS One,2020,10.1371/journal.pone.0235627
1347,Where and how our brain represents the temporal structure of observed action,"Thomas RM, De Sanctis T, Gazzola V, Keysers C.",Neuroimage,2018,10.1016/j.neuroimage.2018.08.056
1348,Category-selective human brain processes elicited in fast periodic visual stimulation streams are immune to temporal predictability,"Quek GL, Rossion B.",Neuropsychologia,2017,10.1016/j.neuropsychologia.2017.08.010
1349,Is it the real deal? Perception of virtual characters versus humans: an affective cognitive neuroscience perspective,"de Borst AW, de Gelder B.",Front Psychol,2015,10.3389/fpsyg.2015.00576
1350,Audio signal analysis in combination with noncontact bio-motion data to successfully monitor snoring,"Flanagan D, Arvaneh M, Zaffaroni A.",Annu Int Conf IEEE Eng Med Biol Soc,2014,10.1109/EMBC.2014.6944442
1351,An efficient DCT-based image compression system based on laplacian transparent composite model,"Sun C, Yang EH.",IEEE Trans Image Process,2015,10.1109/TIP.2014.2383324
1352,"Cortical hierarchy, dual counterstream architecture and the importance of top-down generative networks","Vezoli J, Magrou L, Goebel R, Wang XJ, Knoblauch K, Vinck M, Kennedy H.",Neuroimage,2021,10.1016/j.neuroimage.2020.117479
1353,The Cumulative Effects of Predictability on Synaptic Gain in the Auditory Processing Stream,"Auksztulewicz R, Barascud N, Cooray G, Nobre AC, Chait M, Friston K.",J Neurosci,2017,10.1523/JNEUROSCI.0291-17.2017
1354,How social is the cerebellum? Exploring the effects of cerebellar transcranial direct current stimulation on the prediction of social and physical events,"Oldrati V, Ferrari E, Butti N, Cattaneo Z, Borgatti R, Urgesi C, Finisguerra A.",Brain Struct Funct,2021,10.1007/s00429-020-02198-0
1355,Auditory deviance detection in the human insula: An intracranial EEG study,"Blenkmann AO, Collavini S, Lubell J, Llorens A, Funderud I, Ivanovic J, Larsson PG, Meling TR, Bekinschtein T, Kochen S, Endestad T, Knight RT, Solbakk AK.",Cortex,2019,10.1016/j.cortex.2019.09.002
1356,Surface color and predictability determine contextual modulation of V1 firing and gamma oscillations,"Peter A, Uran C, Klon-Lipok J, Roese R, van Stijn S, Barnes W, Dowdall JR, Singer W, Fries P, Vinck M.",Elife,2019,10.7554/eLife.42101
1357,Temporal lobe perceptual predictions for speech are instantiated in motor cortex and reconciled by inferior frontal cortex,"Cope TE, Sohoglu E, Peterson KA, Jones PS, Rua C, Passamonti L, Sedley W, Post B, Coebergh J, Butler CR, Garrard P, Abdel-Aziz K, Husain M, Griffiths TD, Patterson K, Davis MH, Rowe JB.",Cell Rep,2023,10.1016/j.celrep.2023.112422
1358,Intermittent theta burst stimulation over right somatosensory larynx cortex enhances vocal pitch-regulation in nonsingers,"Finkel S, Veit R, Lotze M, Friberg A, Vuust P, Soekadar S, Birbaumer N, Kleber B.",Hum Brain Mapp,2019,10.1002/hbm.24515
1359,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Teufel C, Subramaniam N, Dobler V, Perez J, Finnemann J, Mehta PR, Goodyer IM, Fletcher PC.",Proc Natl Acad Sci U S A,2015,10.1073/pnas.1503916112
1360,The Music of Silence: Part I: Responses to Musical Imagery Encode Melodic Expectations and Acoustics,"Marion G, Di Liberto GM, Shamma SA.",J Neurosci,2021,10.1523/JNEUROSCI.0183-21.2021
1361,Cortical ensembles selective for context,"Hamm JP, Shymkiv Y, Han S, Yang W, Yuste R.",Proc Natl Acad Sci U S A,2021,10.1073/pnas.2026179118
1362,Neural Prediction Errors Distinguish Perception and Misperception of Speech,"Blank H, Spangenberg M, Davis MH.",J Neurosci,2018,10.1523/JNEUROSCI.3258-17.2018
1363,A Perceptual Inference Mechanism for Hallucinations Linked to Striatal Dopamine,"Cassidy CM, Balsam PD, Weinstein JJ, Rosengard RJ, Slifstein M, Daw ND, Abi-Dargham A, Horga G.",Curr Biol,2018,10.1016/j.cub.2017.12.059
1364,"""Project for a Spatiotemporal Neuroscience"" - Brain and Psyche Share Their Topography and Dynamic","Northoff G, Scalabrini A.",Front Psychol,2021,10.3389/fpsyg.2021.717402
1365,Perception and misperception of bodily symptoms from an active inference perspective: Modelling the case of panic disorder,"Maisto D, Barca L, Van den Bergh O, Pezzulo G.",Psychol Rev,2021,10.1037/rev0000290
1366,Predictability of higher-order temporal structure of musical stimuli is associated with auditory evoked response,"Dauer T, Nerness B, Fujioka T.",Int J Psychophysiol,2020,10.1016/j.ijpsycho.2020.04.002
1367,Shared neural resources of rhythm and syntax: An ALE meta-analysis,"Heard M, Lee YS.",Neuropsychologia,2020,10.1016/j.neuropsychologia.2019.107284
1368,Sensory-specific predictive models in the human anterior insula,"Sharvit G, Vuilleumier P, Corradi-Dell'Acqua C.",F1000Res,2019,10.12688/f1000research.17961.1
1369,Sensitivity to pain expectations: A Bayesian model of individual differences,"Hoskin R, Berzuini C, Acosta-Kane D, El-Deredy W, Guo H, Talmi D.",Cognition,2019,10.1016/j.cognition.2018.08.022
1370,Temporal predictive codes for spoken words in auditory cortex,"Gagnepain P, Henson RN, Davis MH.",Curr Biol,2012,10.1016/j.cub.2012.02.015
1371,The effects of context and musical training on auditory temporal-interval discrimination,"Banai K, Fisher S, Ganot R.",Hear Res,2012,10.1016/j.heares.2011.12.002
1372,Multimodal mismatch responses in associative but not primary visual cortex support hierarchical predictive coding in cortical networks,"Van Derveer AB, Ross JM, Hamm JP.",bioRxiv,2023,10.1101/2023.04.12.536573
1373,Mutual beta power modulation in dyadic entrainment,"Rosso M, Heggli OA, Maes PJ, Vuust P, Leman M.",Neuroimage,2022,10.1016/j.neuroimage.2022.119326
1374,Efficient and robust coding in heterogeneous recurrent networks,"Zeldenrust F, Gutkin B, Denéve S.",PLoS Comput Biol,2021,10.1371/journal.pcbi.1008673
1375,Enhanced inter-regional coupling of neural responses and repetition suppression provide separate contributions to long-term behavioral priming,"Gotts SJ, Milleville SC, Martin A.",Commun Biol,2021,10.1038/s42003-021-02002-7
1376,The brain dynamics of architectural affordances during transition,"Djebbara Z, Fich LB, Gramann K.",Sci Rep,2021,10.1038/s41598-021-82504-w
1377,"Lateralization, functional specialization, and dysfunction of attentional networks","Mengotti P, Käsbauer AS, Fink GR, Vossel S.",Cortex,2020,10.1016/j.cortex.2020.08.022
1378,Can the Brain Do Backpropagation? -Exact Implementation of Backpropagation in Predictive Coding Networks,"Song Y, Lukasiewicz T, Xu Z, Bogacz R.",Adv Neural Inf Process Syst,2020,
1379,Surprise-related activation in the nucleus accumbens interacts with music-induced pleasantness,"Shany O, Singer N, Gold BP, Jacoby N, Tarrasch R, Hendler T, Granot R.",Soc Cogn Affect Neurosci,2019,10.1093/scan/nsz019
1380,"Predisposition to out-of-body experience (OBE) is associated with aberrations in multisensory integration: Psychophysiological support from a ""rubber hand illusion"" study","Braithwaite JJ, Watson DG, Dewe H.",J Exp Psychol Hum Percept Perform,2017,10.1037/xhp0000406
1381,A model-based approach to trial-by-trial p300 amplitude fluctuations,"Kolossa A, Fingscheidt T, Wessel K, Kopp B.",Front Hum Neurosci,2013,10.3389/fnhum.2012.00359
1382,Signal analysis for genome-wide maps of histone modifications measured by ChIP-seq,"Beck D, Brandl MB, Boelen L, Unnikrishnan A, Pimanda JE, Wong JW.",Bioinformatics,2012,10.1093/bioinformatics/bts085
1383,Dynamic causal modeling of the response to frequency deviants,"Garrido MI, Kilner JM, Kiebel SJ, Friston KJ.",J Neurophysiol,2009,10.1152/jn.90291.2008
1384,Shape perception reduces activity in human primary visual cortex,"Murray SO, Kersten D, Olshausen BA, Schrater P, Woods DL.",Proc Natl Acad Sci U S A,2002,10.1073/pnas.192579399
1385,"Concepts dissolve artificial boundaries in the study of emotion and cognition, uniting body, brain, and mind","Hoemann K, Feldman Barrett L.",Cogn Emot,2019,10.1080/02699931.2018.1535428
1386,Understanding environmental sounds in sentence context,"Uddin S, Heald SLM, Van Hedger SC, Klos S, Nusbaum HC.",Cognition,2018,10.1016/j.cognition.2017.12.009
1387,An active inference theory of allostasis and interoception in depression,"Barrett LF, Quigley KS, Hamilton P.",Philos Trans R Soc Lond B Biol Sci,2016,10.1098/rstb.2016.0011
1388,Scene segmentation in early visual cortex during suppression of ventral stream regions,"Grassi PR, Zaretskaya N, Bartels A.",Neuroimage,2017,10.1016/j.neuroimage.2016.11.024
1389,Acoustic assessment of erygmophonic speech of Moroccan laryngectomized patients,"Ouattassi N, Benmansour N, Ridal M, Zaki Z, Bendahhou K, Nejjari C, Cherkaoui A, El Alami MN.",Pan Afr Med J,2015,10.11604/pamj.2015.21.270.4301
1390,Mechanisms of enhancing visual-speech recognition by prior auditory information,"Blank H, von Kriegstein K.",Neuroimage,2013,10.1016/j.neuroimage.2012.09.047
1391,Effects of changing jaw height on F1 during babble: a case study at 9 months,Steeve RW.,Clin Linguist Phon,2012,10.3109/02699206.2011.626887
1392,Burst packet loss concealment using multiple codebooks and comfort noise for CELP-type speech coders in wireless sensor networks,"Park NI, Kim HK, Jung MA, Lee SR, Choi SH.",Sensors (Basel),2011,10.3390/s110505323
1393,Ongoing brain activity fluctuations directly account for intertrial and indirectly for intersubject variability in Stroop task performance,"Coste CP, Sadaghiani S, Friston KJ, Kleinschmidt A.",Cereb Cortex,2011,10.1093/cercor/bhr050
1394,Pattern recognition methods applied to respiratory sounds classification into normal and wheeze classes,Bahoura M.,Comput Biol Med,2009,10.1016/j.compbiomed.2009.06.011
1395,Silence-breathing-snore classification from snore-related sounds,"Karunajeewa AS, Abeyratne UR, Hukins C.",Physiol Meas,2008,10.1088/0967-3334/29/2/006
1396,The effect of prior visual information on recognition of speech and sounds,"Noppeney U, Josephs O, Hocking J, Price CJ, Friston KJ.",Cereb Cortex,2008,10.1093/cercor/bhm091
1397,Acoustic correlates of vocal quality,"Eskenazi L, Childers DG, Hicks DM.",J Speech Hear Res,1990,10.1044/jshr.3302.298
1398,Attention is required for canonical brain signature of prediction error despite early encoding of the stimuli,"Male AG, O'Shea RP.",PLoS Biol,2023,10.1371/journal.pbio.3001866
1399,Functional neurological disorder and placebo and nocebo effects: shared mechanisms,"Fiorio M, Braga M, Marotta A, Villa-Sánchez B, Edwards MJ, Tinazzi M, Barbiani D.",Nat Rev Neurol,2022,10.1038/s41582-022-00711-z
1400,Pooling strategies in V1 can account for the functional and structural diversity across species,"Boutin V, Franciosini A, Chavane F, Perrinet LU.",PLoS Comput Biol,2022,10.1371/journal.pcbi.1010270
1401,The evolution of brain architectures for predictive coding and active inference,"Pezzulo G, Parr T, Friston K.",Philos Trans R Soc Lond B Biol Sci,2022,10.1098/rstb.2020.0531
1402,Smoking as a Common Modulator of Sensory Gating and Reward Learning in Individuals with Psychotic Disorders,"Whitton AE, Lewandowski KE, Hall MH.",Brain Sci,2021,10.3390/brainsci11121581
1403,Coarse-to-Fine(r) Automatic Familiar Face Recognition in the Human Brain,"Yan X, Goffaux V, Rossion B.",Cereb Cortex,2022,10.1093/cercor/bhab238
1404,Computing low-dimensional representations of speech from socio-auditory structures for phonetic analyses,"Plummer AR, Reidy PF.",J Phon,2018,
1405,A Retinal Circuit Generating a Dynamic Predictive Code for Oriented Features,"Johnston J, Seibel SH, Darnet LSA, Renninger S, Orger M, Lagnado L.",Neuron,2019,10.1016/j.neuron.2019.04.002
1406,Grounded understanding of abstract concepts: The case of STEM learning,"Hayes JC, Kraemer DJM.",Cogn Res Princ Implic,2017,10.1186/s41235-016-0046-z
1407,Only time will tell - why temporal information is essential for our neuroscientific understanding of semantics,Hauk O.,Psychon Bull Rev,2016,10.3758/s13423-015-0873-9
1408,Differential neural mechanisms for early and late prediction error detection,"Malekshahi R, Seth A, Papanikolaou A, Mathews Z, Birbaumer N, Verschure PF, Caria A.",Sci Rep,2016,10.1038/srep24350
1409,Identification of Obstructive Sleep Apnea patients from tracheal breath sound analysis during wakefulness in polysomnographic studies,"Sola-Soler J, Fiz JA, Torres A, Jane R.",Annu Int Conf IEEE Eng Med Biol Soc,2014,10.1109/EMBC.2014.6944558
1410,Sensory processing and the rubber hand illusion--an evoked potentials study,"Zeller D, Litvak V, Friston KJ, Classen J.",J Cogn Neurosci,2015,10.1162/jocn_a_00705
1411,Active tactile discrimination is coupled with and modulated by the cardiac cycle,"Galvez-Pol A, Virdee P, Villacampa J, Kilner J.",Elife,2022,10.7554/eLife.78126
1412,"Late deviance detection in rats is reduced, while early deviance detection is augmented by the NMDA receptor antagonist MK-801","Harms L, Fulham WR, Todd J, Meehan C, Schall U, Hodgson DM, Michie PT.",Schizophr Res,2018,10.1016/j.schres.2017.03.042
1413,Beta-Band Oscillations Represent Auditory Beat and Its Metrical Hierarchy in Perception and Imagery,"Fujioka T, Ross B, Trainor LJ.",J Neurosci,2015,10.1523/JNEUROSCI.2397-15.2015
1414,Modulation of Motor Vigor by Expectation of Reward Probability Trial-by-Trial Is Preserved in Healthy Ageing and Parkinson's Disease Patients,"Tecilla M, Großbach M, Gentile G, Holland P, Sporn S, Antonini A, Herrojo Ruiz M.",J Neurosci,2023,10.1523/JNEUROSCI.1583-22.2022
1415,Long-term implicit memory for sequential auditory patterns in humans,"Bianco R, Harrison PM, Hu M, Bolger C, Picken S, Pearce MT, Chait M.",Elife,2020,10.7554/eLife.56073
1416,Deficient head motor control in functional dizziness: Experimental evidence of central sensory-motor dysfunction in persistent physical symptoms,"Lehnen N, Schröder L, Henningsen P, Glasauer S, Ramaioli C.",Prog Brain Res,2019,10.1016/bs.pbr.2019.02.006
1417,Object recognition is enabled by an experience-dependent appraisal of visual features in the brain's value system,"Kozunov VV, West TO, Nikolaeva AY, Stroganova TA, Friston KJ.",Neuroimage,2020,10.1016/j.neuroimage.2020.117143
1418,Suicide prevention and ketamine: insights from computational modeling,"Charlton CE, Karvelis P, McIntyre RS, Diaconescu AO.",Front Psychiatry,2023,10.3389/fpsyt.2023.1214018
1419,The Effect of Perioperative Auditory Stimulation with Music on Procedural Pain: A Narrative Review,"Frickmann FCS, Urman RD, Siercks K, Burgermeister G, Luedi MM, Lersch FE.",Curr Pain Headache Rep,2023,10.1007/s11916-023-01138-x
1420,Neural correlates of visual and tactile path integration and their task related modulation,"Rosenblum L, Kreß A, Arikan BE, Straube B, Bremmer F.",Sci Rep,2023,10.1038/s41598-023-36797-8
1421,"Going beyond the DSM in predicting, diagnosing, and treating autism spectrum disorder with covarying alexithymia and OCD: A structural equation model and process-based predictive coding account",Edwards DJ.,Front Psychol,2022,10.3389/fpsyg.2022.993381
1422,Music in the brain,"Vuust P, Heggli OA, Friston KJ, Kringelbach ML.",Nat Rev Neurosci,2022,10.1038/s41583-022-00578-5
1423,Visual Sensory Cortices Causally Contribute to Auditory Word Recognition Following Sensorimotor-Enriched Vocabulary Training,"Mathias B, Sureth L, Hartwigsen G, Macedonia M, Mayer KM, von Kriegstein K.",Cereb Cortex,2021,10.1093/cercor/bhaa240
1424,The role of Hebbian learning in human perception: a methodological and theoretical review of the human Visual Long-Term Potentiation paradigm,"Sumner RL, Spriggs MJ, Muthukumaraswamy SD, Kirk IJ.",Neurosci Biobehav Rev,2020,10.1016/j.neubiorev.2020.03.013
1425,Understanding the development of face and emotion processing under a predictive processing framework,"Pereira MR, Barbosa F, de Haan M, Ferreira-Santos F.",Dev Psychol,2019,10.1037/dev0000706
1426,Environmental control and psychosis-relevant traits modulate the prospective sense of agency in non-clinical individuals,"Di Plinio S, Arnò S, Perrucci MG, Ebisch SJH.",Conscious Cogn,2019,10.1016/j.concog.2019.102776
1427,Increased functional coupling of the left amygdala and medial prefrontal cortex during the perception of communicative point-light stimuli,"Zillekens IC, Brandi ML, Lahnakoski JM, Koul A, Manera V, Becchio C, Schilbach L.",Soc Cogn Affect Neurosci,2019,10.1093/scan/nsy105
1428,Expectation affects neural repetition suppression in infancy,"Emberson LL, Boldin AM, Robertson CE, Cannon G, Aslin RN.",Dev Cogn Neurosci,2019,10.1016/j.dcn.2018.11.001
1429,Negative mood invites psychotic false perception in dementia,"Watanabe H, Nishio Y, Mamiya Y, Narita W, Iizuka O, Baba T, Takeda A, Shimomura T, Mori E.",PLoS One,2018,10.1371/journal.pone.0197968
1430,Functional dissociation of temporal processing mechanisms during speech production and hand movement: An ERP study,"Johari K, Behroozmand R.",Behav Brain Res,2018,10.1016/j.bbr.2018.03.028
1431,Effective connectivity of the human cerebellum during visual attention,"Kellermann T, Regenbogen C, De Vos M, Mößnang C, Finkelmeyer A, Habel U.",J Neurosci,2012,10.1523/JNEUROSCI.0678-12.2012
1432,Auditory hallucinations: expectation-perception model,"Nazimek JM, Hunter MD, Woodruff PW.",Med Hypotheses,2012,10.1016/j.mehy.2012.03.014
1433,Striatal prediction error modulates cortical coupling,"den Ouden HE, Daunizeau J, Roiser J, Friston KJ, Stephan KE.",J Neurosci,2010,10.1523/JNEUROSCI.4458-09.2010
1434,Ongoing activity fluctuations in hMT+ bias the perception of coherent visual motion,"Hesselmann G, Kell CA, Kleinschmidt A.",J Neurosci,2008,10.1523/JNEUROSCI.4398-08.2008
1435,Neuronal responses to omitted tones in the auditory brain: A neuronal correlate for predictive coding,"Lao-Rodríguez AB, Przewrocki K, Pérez-González D, Alishbayli A, Yilmaz E, Malmierca MS, Englitz B.",Sci Adv,2023,10.1126/sciadv.abq8657
1436,Neural underpinning of Japanese particle processing in non-native speakers,"Kasai C, Sumiya M, Koike T, Yoshimoto T, Maki H, Sadato N.",Sci Rep,2022,10.1038/s41598-022-23382-8
1437,Analysis of Rehabilitation Occupational Therapy Techniques Based on Instrumental Music Chinese Tonal Language Spectrogram Analysis,Liao Y.,Occup Ther Int,2022,10.1155/2022/1064441
1438,Exploiting deep neural network and long short-term memory method-ologies in bioacoustic classification of LPC-based features,"Gong CA, Su CS, Chao KW, Chao YC, Su CK, Chiu WH.",PLoS One,2021,10.1371/journal.pone.0259140
1439,Effects of temporal order and intentionality on reflective attention to words in noise,"Chan TMV, Buchsbaum BR, Alain C.",Psychol Res,2022,10.1007/s00426-021-01494-6
1440,Neural mechanisms resolving exploitation-exploration dilemmas in the medial prefrontal cortex,"Domenech P, Rheims S, Koechlin E.",Science,2020,10.1126/science.abb0184
1441,I haven't a clue! Expectations based on repetitions and hints facilitate perceptual experience of ambiguous images,"Hertz U, Blakemore C, Frith CD.",J Exp Psychol Hum Percept Perform,2020,10.1037/xhp0000749
1442,Evaluating the Potential Gain of Auditory and Audiovisual Speech-Predictive Coding Using Deep Learning,"Hueber T, Tatulli E, Girin L, Schwartz JL.",Neural Comput,2020,10.1162/neco_a_01264
1443,An interoceptive illusion of effort induced by false heart-rate feedback,"Iodice P, Porciello G, Bufalari I, Barca L, Pezzulo G.",Proc Natl Acad Sci U S A,2019,10.1073/pnas.1821032116
1444,Interoceptive deficits in patients with obsessive-compulsive disorder in the time course of cognitive-behavioral therapy,"Schultchen D, Zaudig M, Krauseneck T, Berberich G, Pollatos O.",PLoS One,2019,10.1371/journal.pone.0217237
1445,Expectation and attention increase the integration of top-down and bottom-up signals in perception through different pathways,"Gordon N, Tsuchiya N, Koenig-Robert R, Hohwy J.",PLoS Biol,2019,10.1371/journal.pbio.3000233
1446,Digitised evaluation of speech intelligibility using vowels in maxillectomy patients,"Sumita YI, Hattori M, Murase M, Elbashti ME, Taniguchi H.",J Oral Rehabil,2018,10.1111/joor.12595
1447,Encoder-Driven Inpainting Strategy in Multiview Video Compression,"Yu Gao, Cheung G, Maugey T, Frossard P, Jie Liang.",IEEE Trans Image Process,2016,10.1109/TIP.2015.2498400
1448,Motion trajectory information and agency influence motor learning during observational practice,"Roberts JW, Bennett SJ, Elliott D, Hayes SJ.",Acta Psychol (Amst),2015,10.1016/j.actpsy.2015.05.011
1449,The functional anatomy of schizophrenia: A dynamic causal modeling study of predictive coding,"Fogelson N, Litvak V, Peled A, Fernandez-del-Olmo M, Friston K.",Schizophr Res,2014,10.1016/j.schres.2014.06.011
1450,Modelling trial-by-trial changes in the mismatch negativity,"Lieder F, Daunizeau J, Garrido MI, Friston KJ, Stephan KE.",PLoS Comput Biol,2013,10.1371/journal.pcbi.1002911
1451,"State of belief, subjective certainty and bliss as a product of cortical dysfunction",Picard F.,Cortex,2013,10.1016/j.cortex.2013.01.006
1452,Predictive top-down integration of prior knowledge during speech perception,"Sohoglu E, Peelle JE, Carlyon RP, Davis MH.",J Neurosci,2012,10.1523/JNEUROSCI.5069-11.2012
1453,The influence of visual training on predicting complex action sequences,"Cross ES, Stadler W, Parkinson J, Schütz-Bosbach S, Prinz W.",Hum Brain Mapp,2013,10.1002/hbm.21450
1454,Cortext: a columnar model of bottom-up and top-down processing in the neocortex,"Schrader S, Gewaltig MO, Körner U, Körner E.",Neural Netw,2009,10.1016/j.neunet.2009.07.021
1455,A dual role for prediction error in associative learning,"den Ouden HE, Friston KJ, Daw ND, McIntosh AR, Stephan KE.",Cereb Cortex,2009,10.1093/cercor/bhn161
1456,On dictionary adaptation for recurrent pattern image coding,"Rodrigues NM, da Silva EA, de Carvalho MB, de Faria SM, da Silva VM.",IEEE Trans Image Process,2008,10.1109/TIP.2008.2001392
1457,Changes of voice and articulation in children with cochlear implants,"Seifert E, Oswald M, Bruns U, Vischer M, Kompis M, Haeusler R.",Int J Pediatr Otorhinolaryngol,2002,10.1016/s0165-5876(02)00216-1
1458,Expectations underlie the effects of unpredictable pain: a behavioral and electroencephalogram study,"Pavy F, Zaman J, Von Leupoldt A, Torta DM.",Pain,2023,10.1097/j.pain.0000000000003046
1459,Interpreting the retinal neural code for natural scenes: From computations to neurons,"Maheswaranathan N, McIntosh LT, Tanaka H, Grant S, Kastner DB, Melander JB, Nayebi A, Brezovec LE, Wang JH, Ganguli S, Baccus SA.",Neuron,2023,10.1016/j.neuron.2023.06.007
1460,The neural representations underlying asymmetric cross-modal prediction of words,"Shi L, Liu C, Peng X, Cao Y, Levy DA, Xue G.",Hum Brain Mapp,2023,10.1002/hbm.26219
1461,Implicit spatial sequential learning facilitates attentional selection in covert visual search. An event-related potentials study,"Szewczyk M, Augustynowicz P, Szubielska M.",Front Hum Neurosci,2022,10.3389/fnhum.2022.974791
1462,Detection of Common Cold from Speech Signals using Deep Neural Network,"Deb S, Warule P, Nair A, Sultan H, Dash R, Krajewski J.",Circuits Syst Signal Process,2023,10.1007/s00034-022-02189-y
1463,An Efficient Compression Method of Underwater Acoustic Sensor Signals for Underwater Surveillance,"Kim YG, Kim DG, Kim K, Choi CH, Park NI, Kim HK.",Sensors (Basel),2022,10.3390/s22093415
1464,Recognizing spoken words in semantically-anomalous sentences: Effects of executive control in early-implanted deaf children with cochlear implants,"Pisoni DB, Kronenberger WG.",Cochlear Implants Int,2021,10.1080/14670100.2021.1884433
1465,Detecting (Un)seen Change: The Neural Underpinnings of (Un)conscious Prediction Errors,"Rowe EG, Tsuchiya N, Garrido MI.",Front Syst Neurosci,2020,10.3389/fnsys.2020.541670
1466,"Large-scale Functional Integration, Rather than Functional Dissociation along Dorsal and Ventral Streams, Underlies Visual Perception and Action","Ray D, Hajare N, Roy D, Banerjee A.",J Cogn Neurosci,2020,10.1162/jocn_a_01527
1467,A Block Adaptive Near-Lossless Compression Algorithm for Medical Image Sequences and Diagnostic Quality Assessment,"Sharma U, Sood M, Puthooran E.",J Digit Imaging,2020,10.1007/s10278-019-00283-3
1468,Recruitment of the motor system during music listening: An ALE meta-analysis of fMRI data,"Gordon CL, Cobb PR, Balasubramaniam R.",PLoS One,2018,10.1371/journal.pone.0207213
1469,Semantic prediction-errors are context-dependent: An ERP study,"Jack BN, Le Pelley ME, Griffiths O, Luque D, Whitford TJ.",Brain Res,2019,10.1016/j.brainres.2018.10.034
1470,Bayesian Model Selection Maps for Group Studies Using M/EEG Data,"Harris CD, Rowe EG, Randeniya R, Garrido MI.",Front Neurosci,2018,10.3389/fnins.2018.00598
1471,Prior object-knowledge sharpens properties of early visual feature-detectors,"Teufel C, Dakin SC, Fletcher PC.",Sci Rep,2018,10.1038/s41598-018-28845-5
1472,Integrating speech in time depends on temporal expectancies and attention,"Scharinger M, Steinberg J, Tavano A.",Cortex,2017,10.1016/j.cortex.2017.05.001
1473,The auditory N1 suppression rebounds as prediction persists over time,"Hsu YF, Hämäläinen JA, Waszak F.",Neuropsychologia,2016,10.1016/j.neuropsychologia.2016.02.019
1474,Altered retrieval of melodic information in congenital amusia: insights from dynamic causal modeling of MEG data,"Albouy P, Mattout J, Sanchez G, Tillmann B, Caclin A.",Front Hum Neurosci,2015,10.3389/fnhum.2015.00020
1475,Potential self-regulatory mechanisms of yoga for psychological health,"Gard T, Noggle JJ, Park CL, Vago DR, Wilson A.",Front Hum Neurosci,2014,10.3389/fnhum.2014.00770
1476,Paired-pulse transcranial magnetic stimulation reveals probability-dependent changes in functional connectivity between right inferior frontal cortex and primary motor cortex during go/no-go performance,"van Campen AD, Neubert FX, van den Wildenberg WP, Ridderinkhof KR, Mars RB.",Front Hum Neurosci,2013,10.3389/fnhum.2013.00736
1477,fMRI orientation decoding in V1 does not require global maps or globally coherent orientation stimuli,"Alink A, Krugliak A, Walther A, Kriegeskorte N.",Front Psychol,2013,10.3389/fpsyg.2013.00493
1478,Predictive feedback can account for biphasic responses in the lateral geniculate nucleus,"Jehee JF, Ballard DH.",PLoS Comput Biol,2009,10.1371/journal.pcbi.1000373
1479,Could formant frequencies of snore signals be an alternative means for the diagnosis of obstructive sleep apnea?,"Ng AK, Koh TS, Baey E, Lee TH, Abeyratne UR, Puvanendran K.",Sleep Med,2008,10.1016/j.sleep.2007.07.010
1480,Perceptual Learning of Noise-Vocoded Speech Under Divided Attention,"Wang H, Chen R, Yan Y, McGettigan C, Rosen S, Adank P.",Trends Hear,2023,10.1177/23312165231192297
1481,Design considerations for a hierarchical semantic compositional framework for medical natural language understanding,"Taira RK, Garlid AO, Speier W.",PLoS One,2023,10.1371/journal.pone.0282882
1482,Tutorial: Using Visual-Acoustic Biofeedback for Speech Sound Training,"Hitchcock ER, Ochs LC, Swartz MT, Leece MC, Preston JL, McAllister T.",Am J Speech Lang Pathol,2023,10.1044/2022_AJSLP-22-00142
1483,"Predictive coding, multisensory integration, and attentional control: A multicomponent framework for lucid dreaming","Simor P, Bogdány T, Peigneux P.",Proc Natl Acad Sci U S A,2022,10.1073/pnas.2123418119
1484,Enhanced mismatch negativity in harmonic compared with inharmonic sounds,"Quiroga-Martinez DR, Basiński K, Nasielski J, Tillmann B, Brattico E, Cholvy F, Fornoni L, Vuust P, Caclin A.",Eur J Neurosci,2022,10.1111/ejn.15769
1485,Phonemic restoration in Alzheimer's disease and semantic dementia: a preliminary investigation,"Jiang J, Johnson JCS, Requena-Komuro MC, Benhamou E, Sivasathiaseelan H, Sheppard DL, Volkmer A, Crutch SJ, Hardy CJD, Warren JD.",Brain Commun,2022,10.1093/braincomms/fcac118
1486,Extraction of low-dimensional features for single-channel common lung sound classification,"Engin MA, Aras S, Gangal A.",Med Biol Eng Comput,2022,10.1007/s11517-022-02552-w
1487,Predictive Processing in Cognitive Robotics: A Review,"Ciria A, Schillaci G, Pezzulo G, Hafner VV, Lara B.",Neural Comput,2021,10.1162/neco_a_01383
1488,Predictive encoding of motion begins in the primate retina,"Liu B, Hong A, Rieke F, Manookin MB.",Nat Neurosci,2021,10.1038/s41593-021-00899-1
1489,The encoding of stochastic regularities is facilitated by action-effect predictions,"Korka B, Schröger E, Widmann A.",Sci Rep,2021,10.1038/s41598-021-86095-4
